fieldID,imagepath,labelpath
10035,PASTISFresh/DATA_S2/S2_10035.npy,PASTISFresh/ANNOTATIONS/TARGET_10035.npy
10036,PASTISFresh/DATA_S2/S2_10036.npy,PASTISFresh/ANNOTATIONS/TARGET_10036.npy
10037,PASTISFresh/DATA_S2/S2_10037.npy,PASTISFresh/ANNOTATIONS/TARGET_10037.npy
10038,PASTISFresh/DATA_S2/S2_10038.npy,PASTISFresh/ANNOTATIONS/TARGET_10038.npy
10039,PASTISFresh/DATA_S2/S2_10039.npy,PASTISFresh/ANNOTATIONS/TARGET_10039.npy
10040,PASTISFresh/DATA_S2/S2_10040.npy,PASTISFresh/ANNOTATIONS/TARGET_10040.npy
10041,PASTISFresh/DATA_S2/S2_10041.npy,PASTISFresh/ANNOTATIONS/TARGET_10041.npy
10042,PASTISFresh/DATA_S2/S2_10042.npy,PASTISFresh/ANNOTATIONS/TARGET_10042.npy
10045,PASTISFresh/DATA_S2/S2_10045.npy,PASTISFresh/ANNOTATIONS/TARGET_10045.npy
10047,PASTISFresh/DATA_S2/S2_10047.npy,PASTISFresh/ANNOTATIONS/TARGET_10047.npy
10049,PASTISFresh/DATA_S2/S2_10049.npy,PASTISFresh/ANNOTATIONS/TARGET_10049.npy
10051,PASTISFresh/DATA_S2/S2_10051.npy,PASTISFresh/ANNOTATIONS/TARGET_10051.npy
10052,PASTISFresh/DATA_S2/S2_10052.npy,PASTISFresh/ANNOTATIONS/TARGET_10052.npy
10054,PASTISFresh/DATA_S2/S2_10054.npy,PASTISFresh/ANNOTATIONS/TARGET_10054.npy
10055,PASTISFresh/DATA_S2/S2_10055.npy,PASTISFresh/ANNOTATIONS/TARGET_10055.npy
10056,PASTISFresh/DATA_S2/S2_10056.npy,PASTISFresh/ANNOTATIONS/TARGET_10056.npy
10057,PASTISFresh/DATA_S2/S2_10057.npy,PASTISFresh/ANNOTATIONS/TARGET_10057.npy
10060,PASTISFresh/DATA_S2/S2_10060.npy,PASTISFresh/ANNOTATIONS/TARGET_10060.npy
10061,PASTISFresh/DATA_S2/S2_10061.npy,PASTISFresh/ANNOTATIONS/TARGET_10061.npy
10062,PASTISFresh/DATA_S2/S2_10062.npy,PASTISFresh/ANNOTATIONS/TARGET_10062.npy
10064,PASTISFresh/DATA_S2/S2_10064.npy,PASTISFresh/ANNOTATIONS/TARGET_10064.npy
10065,PASTISFresh/DATA_S2/S2_10065.npy,PASTISFresh/ANNOTATIONS/TARGET_10065.npy
10066,PASTISFresh/DATA_S2/S2_10066.npy,PASTISFresh/ANNOTATIONS/TARGET_10066.npy
10067,PASTISFresh/DATA_S2/S2_10067.npy,PASTISFresh/ANNOTATIONS/TARGET_10067.npy
10068,PASTISFresh/DATA_S2/S2_10068.npy,PASTISFresh/ANNOTATIONS/TARGET_10068.npy
10069,PASTISFresh/DATA_S2/S2_10069.npy,PASTISFresh/ANNOTATIONS/TARGET_10069.npy
10071,PASTISFresh/DATA_S2/S2_10071.npy,PASTISFresh/ANNOTATIONS/TARGET_10071.npy
10072,PASTISFresh/DATA_S2/S2_10072.npy,PASTISFresh/ANNOTATIONS/TARGET_10072.npy
10073,PASTISFresh/DATA_S2/S2_10073.npy,PASTISFresh/ANNOTATIONS/TARGET_10073.npy
10079,PASTISFresh/DATA_S2/S2_10079.npy,PASTISFresh/ANNOTATIONS/TARGET_10079.npy
10080,PASTISFresh/DATA_S2/S2_10080.npy,PASTISFresh/ANNOTATIONS/TARGET_10080.npy
10081,PASTISFresh/DATA_S2/S2_10081.npy,PASTISFresh/ANNOTATIONS/TARGET_10081.npy
10082,PASTISFresh/DATA_S2/S2_10082.npy,PASTISFresh/ANNOTATIONS/TARGET_10082.npy
10083,PASTISFresh/DATA_S2/S2_10083.npy,PASTISFresh/ANNOTATIONS/TARGET_10083.npy
10084,PASTISFresh/DATA_S2/S2_10084.npy,PASTISFresh/ANNOTATIONS/TARGET_10084.npy
10086,PASTISFresh/DATA_S2/S2_10086.npy,PASTISFresh/ANNOTATIONS/TARGET_10086.npy
10088,PASTISFresh/DATA_S2/S2_10088.npy,PASTISFresh/ANNOTATIONS/TARGET_10088.npy
10089,PASTISFresh/DATA_S2/S2_10089.npy,PASTISFresh/ANNOTATIONS/TARGET_10089.npy
10090,PASTISFresh/DATA_S2/S2_10090.npy,PASTISFresh/ANNOTATIONS/TARGET_10090.npy
10091,PASTISFresh/DATA_S2/S2_10091.npy,PASTISFresh/ANNOTATIONS/TARGET_10091.npy
10093,PASTISFresh/DATA_S2/S2_10093.npy,PASTISFresh/ANNOTATIONS/TARGET_10093.npy
10094,PASTISFresh/DATA_S2/S2_10094.npy,PASTISFresh/ANNOTATIONS/TARGET_10094.npy
10096,PASTISFresh/DATA_S2/S2_10096.npy,PASTISFresh/ANNOTATIONS/TARGET_10096.npy
10098,PASTISFresh/DATA_S2/S2_10098.npy,PASTISFresh/ANNOTATIONS/TARGET_10098.npy
10099,PASTISFresh/DATA_S2/S2_10099.npy,PASTISFresh/ANNOTATIONS/TARGET_10099.npy
10100,PASTISFresh/DATA_S2/S2_10100.npy,PASTISFresh/ANNOTATIONS/TARGET_10100.npy
10101,PASTISFresh/DATA_S2/S2_10101.npy,PASTISFresh/ANNOTATIONS/TARGET_10101.npy
10102,PASTISFresh/DATA_S2/S2_10102.npy,PASTISFresh/ANNOTATIONS/TARGET_10102.npy
10104,PASTISFresh/DATA_S2/S2_10104.npy,PASTISFresh/ANNOTATIONS/TARGET_10104.npy
10105,PASTISFresh/DATA_S2/S2_10105.npy,PASTISFresh/ANNOTATIONS/TARGET_10105.npy
10108,PASTISFresh/DATA_S2/S2_10108.npy,PASTISFresh/ANNOTATIONS/TARGET_10108.npy
10109,PASTISFresh/DATA_S2/S2_10109.npy,PASTISFresh/ANNOTATIONS/TARGET_10109.npy
10110,PASTISFresh/DATA_S2/S2_10110.npy,PASTISFresh/ANNOTATIONS/TARGET_10110.npy
10111,PASTISFresh/DATA_S2/S2_10111.npy,PASTISFresh/ANNOTATIONS/TARGET_10111.npy
10112,PASTISFresh/DATA_S2/S2_10112.npy,PASTISFresh/ANNOTATIONS/TARGET_10112.npy
10113,PASTISFresh/DATA_S2/S2_10113.npy,PASTISFresh/ANNOTATIONS/TARGET_10113.npy
10114,PASTISFresh/DATA_S2/S2_10114.npy,PASTISFresh/ANNOTATIONS/TARGET_10114.npy
10115,PASTISFresh/DATA_S2/S2_10115.npy,PASTISFresh/ANNOTATIONS/TARGET_10115.npy
10117,PASTISFresh/DATA_S2/S2_10117.npy,PASTISFresh/ANNOTATIONS/TARGET_10117.npy
10118,PASTISFresh/DATA_S2/S2_10118.npy,PASTISFresh/ANNOTATIONS/TARGET_10118.npy
10120,PASTISFresh/DATA_S2/S2_10120.npy,PASTISFresh/ANNOTATIONS/TARGET_10120.npy
10121,PASTISFresh/DATA_S2/S2_10121.npy,PASTISFresh/ANNOTATIONS/TARGET_10121.npy
10122,PASTISFresh/DATA_S2/S2_10122.npy,PASTISFresh/ANNOTATIONS/TARGET_10122.npy
10123,PASTISFresh/DATA_S2/S2_10123.npy,PASTISFresh/ANNOTATIONS/TARGET_10123.npy
10124,PASTISFresh/DATA_S2/S2_10124.npy,PASTISFresh/ANNOTATIONS/TARGET_10124.npy
10125,PASTISFresh/DATA_S2/S2_10125.npy,PASTISFresh/ANNOTATIONS/TARGET_10125.npy
10126,PASTISFresh/DATA_S2/S2_10126.npy,PASTISFresh/ANNOTATIONS/TARGET_10126.npy
10129,PASTISFresh/DATA_S2/S2_10129.npy,PASTISFresh/ANNOTATIONS/TARGET_10129.npy
10130,PASTISFresh/DATA_S2/S2_10130.npy,PASTISFresh/ANNOTATIONS/TARGET_10130.npy
10131,PASTISFresh/DATA_S2/S2_10131.npy,PASTISFresh/ANNOTATIONS/TARGET_10131.npy
10133,PASTISFresh/DATA_S2/S2_10133.npy,PASTISFresh/ANNOTATIONS/TARGET_10133.npy
10135,PASTISFresh/DATA_S2/S2_10135.npy,PASTISFresh/ANNOTATIONS/TARGET_10135.npy
10136,PASTISFresh/DATA_S2/S2_10136.npy,PASTISFresh/ANNOTATIONS/TARGET_10136.npy
10137,PASTISFresh/DATA_S2/S2_10137.npy,PASTISFresh/ANNOTATIONS/TARGET_10137.npy
10139,PASTISFresh/DATA_S2/S2_10139.npy,PASTISFresh/ANNOTATIONS/TARGET_10139.npy
10140,PASTISFresh/DATA_S2/S2_10140.npy,PASTISFresh/ANNOTATIONS/TARGET_10140.npy
10141,PASTISFresh/DATA_S2/S2_10141.npy,PASTISFresh/ANNOTATIONS/TARGET_10141.npy
10142,PASTISFresh/DATA_S2/S2_10142.npy,PASTISFresh/ANNOTATIONS/TARGET_10142.npy
10143,PASTISFresh/DATA_S2/S2_10143.npy,PASTISFresh/ANNOTATIONS/TARGET_10143.npy
10147,PASTISFresh/DATA_S2/S2_10147.npy,PASTISFresh/ANNOTATIONS/TARGET_10147.npy
10149,PASTISFresh/DATA_S2/S2_10149.npy,PASTISFresh/ANNOTATIONS/TARGET_10149.npy
10151,PASTISFresh/DATA_S2/S2_10151.npy,PASTISFresh/ANNOTATIONS/TARGET_10151.npy
10153,PASTISFresh/DATA_S2/S2_10153.npy,PASTISFresh/ANNOTATIONS/TARGET_10153.npy
10155,PASTISFresh/DATA_S2/S2_10155.npy,PASTISFresh/ANNOTATIONS/TARGET_10155.npy
10156,PASTISFresh/DATA_S2/S2_10156.npy,PASTISFresh/ANNOTATIONS/TARGET_10156.npy
10157,PASTISFresh/DATA_S2/S2_10157.npy,PASTISFresh/ANNOTATIONS/TARGET_10157.npy
10158,PASTISFresh/DATA_S2/S2_10158.npy,PASTISFresh/ANNOTATIONS/TARGET_10158.npy
10159,PASTISFresh/DATA_S2/S2_10159.npy,PASTISFresh/ANNOTATIONS/TARGET_10159.npy
10161,PASTISFresh/DATA_S2/S2_10161.npy,PASTISFresh/ANNOTATIONS/TARGET_10161.npy
10162,PASTISFresh/DATA_S2/S2_10162.npy,PASTISFresh/ANNOTATIONS/TARGET_10162.npy
10165,PASTISFresh/DATA_S2/S2_10165.npy,PASTISFresh/ANNOTATIONS/TARGET_10165.npy
10166,PASTISFresh/DATA_S2/S2_10166.npy,PASTISFresh/ANNOTATIONS/TARGET_10166.npy
10168,PASTISFresh/DATA_S2/S2_10168.npy,PASTISFresh/ANNOTATIONS/TARGET_10168.npy
10169,PASTISFresh/DATA_S2/S2_10169.npy,PASTISFresh/ANNOTATIONS/TARGET_10169.npy
10170,PASTISFresh/DATA_S2/S2_10170.npy,PASTISFresh/ANNOTATIONS/TARGET_10170.npy
10172,PASTISFresh/DATA_S2/S2_10172.npy,PASTISFresh/ANNOTATIONS/TARGET_10172.npy
10173,PASTISFresh/DATA_S2/S2_10173.npy,PASTISFresh/ANNOTATIONS/TARGET_10173.npy
10174,PASTISFresh/DATA_S2/S2_10174.npy,PASTISFresh/ANNOTATIONS/TARGET_10174.npy
10175,PASTISFresh/DATA_S2/S2_10175.npy,PASTISFresh/ANNOTATIONS/TARGET_10175.npy
10176,PASTISFresh/DATA_S2/S2_10176.npy,PASTISFresh/ANNOTATIONS/TARGET_10176.npy
10178,PASTISFresh/DATA_S2/S2_10178.npy,PASTISFresh/ANNOTATIONS/TARGET_10178.npy
10180,PASTISFresh/DATA_S2/S2_10180.npy,PASTISFresh/ANNOTATIONS/TARGET_10180.npy
10181,PASTISFresh/DATA_S2/S2_10181.npy,PASTISFresh/ANNOTATIONS/TARGET_10181.npy
10182,PASTISFresh/DATA_S2/S2_10182.npy,PASTISFresh/ANNOTATIONS/TARGET_10182.npy
10183,PASTISFresh/DATA_S2/S2_10183.npy,PASTISFresh/ANNOTATIONS/TARGET_10183.npy
10185,PASTISFresh/DATA_S2/S2_10185.npy,PASTISFresh/ANNOTATIONS/TARGET_10185.npy
10187,PASTISFresh/DATA_S2/S2_10187.npy,PASTISFresh/ANNOTATIONS/TARGET_10187.npy
10188,PASTISFresh/DATA_S2/S2_10188.npy,PASTISFresh/ANNOTATIONS/TARGET_10188.npy
10189,PASTISFresh/DATA_S2/S2_10189.npy,PASTISFresh/ANNOTATIONS/TARGET_10189.npy
10190,PASTISFresh/DATA_S2/S2_10190.npy,PASTISFresh/ANNOTATIONS/TARGET_10190.npy
10191,PASTISFresh/DATA_S2/S2_10191.npy,PASTISFresh/ANNOTATIONS/TARGET_10191.npy
10192,PASTISFresh/DATA_S2/S2_10192.npy,PASTISFresh/ANNOTATIONS/TARGET_10192.npy
10193,PASTISFresh/DATA_S2/S2_10193.npy,PASTISFresh/ANNOTATIONS/TARGET_10193.npy
10194,PASTISFresh/DATA_S2/S2_10194.npy,PASTISFresh/ANNOTATIONS/TARGET_10194.npy
10195,PASTISFresh/DATA_S2/S2_10195.npy,PASTISFresh/ANNOTATIONS/TARGET_10195.npy
10197,PASTISFresh/DATA_S2/S2_10197.npy,PASTISFresh/ANNOTATIONS/TARGET_10197.npy
10198,PASTISFresh/DATA_S2/S2_10198.npy,PASTISFresh/ANNOTATIONS/TARGET_10198.npy
10200,PASTISFresh/DATA_S2/S2_10200.npy,PASTISFresh/ANNOTATIONS/TARGET_10200.npy
10201,PASTISFresh/DATA_S2/S2_10201.npy,PASTISFresh/ANNOTATIONS/TARGET_10201.npy
10205,PASTISFresh/DATA_S2/S2_10205.npy,PASTISFresh/ANNOTATIONS/TARGET_10205.npy
10206,PASTISFresh/DATA_S2/S2_10206.npy,PASTISFresh/ANNOTATIONS/TARGET_10206.npy
10208,PASTISFresh/DATA_S2/S2_10208.npy,PASTISFresh/ANNOTATIONS/TARGET_10208.npy
10211,PASTISFresh/DATA_S2/S2_10211.npy,PASTISFresh/ANNOTATIONS/TARGET_10211.npy
10212,PASTISFresh/DATA_S2/S2_10212.npy,PASTISFresh/ANNOTATIONS/TARGET_10212.npy
10213,PASTISFresh/DATA_S2/S2_10213.npy,PASTISFresh/ANNOTATIONS/TARGET_10213.npy
10215,PASTISFresh/DATA_S2/S2_10215.npy,PASTISFresh/ANNOTATIONS/TARGET_10215.npy
10219,PASTISFresh/DATA_S2/S2_10219.npy,PASTISFresh/ANNOTATIONS/TARGET_10219.npy
10220,PASTISFresh/DATA_S2/S2_10220.npy,PASTISFresh/ANNOTATIONS/TARGET_10220.npy
10221,PASTISFresh/DATA_S2/S2_10221.npy,PASTISFresh/ANNOTATIONS/TARGET_10221.npy
10222,PASTISFresh/DATA_S2/S2_10222.npy,PASTISFresh/ANNOTATIONS/TARGET_10222.npy
10223,PASTISFresh/DATA_S2/S2_10223.npy,PASTISFresh/ANNOTATIONS/TARGET_10223.npy
10224,PASTISFresh/DATA_S2/S2_10224.npy,PASTISFresh/ANNOTATIONS/TARGET_10224.npy
10227,PASTISFresh/DATA_S2/S2_10227.npy,PASTISFresh/ANNOTATIONS/TARGET_10227.npy
10228,PASTISFresh/DATA_S2/S2_10228.npy,PASTISFresh/ANNOTATIONS/TARGET_10228.npy
10229,PASTISFresh/DATA_S2/S2_10229.npy,PASTISFresh/ANNOTATIONS/TARGET_10229.npy
10230,PASTISFresh/DATA_S2/S2_10230.npy,PASTISFresh/ANNOTATIONS/TARGET_10230.npy
10231,PASTISFresh/DATA_S2/S2_10231.npy,PASTISFresh/ANNOTATIONS/TARGET_10231.npy
10234,PASTISFresh/DATA_S2/S2_10234.npy,PASTISFresh/ANNOTATIONS/TARGET_10234.npy
10235,PASTISFresh/DATA_S2/S2_10235.npy,PASTISFresh/ANNOTATIONS/TARGET_10235.npy
10238,PASTISFresh/DATA_S2/S2_10238.npy,PASTISFresh/ANNOTATIONS/TARGET_10238.npy
10239,PASTISFresh/DATA_S2/S2_10239.npy,PASTISFresh/ANNOTATIONS/TARGET_10239.npy
10240,PASTISFresh/DATA_S2/S2_10240.npy,PASTISFresh/ANNOTATIONS/TARGET_10240.npy
10242,PASTISFresh/DATA_S2/S2_10242.npy,PASTISFresh/ANNOTATIONS/TARGET_10242.npy
10243,PASTISFresh/DATA_S2/S2_10243.npy,PASTISFresh/ANNOTATIONS/TARGET_10243.npy
10250,PASTISFresh/DATA_S2/S2_10250.npy,PASTISFresh/ANNOTATIONS/TARGET_10250.npy
10251,PASTISFresh/DATA_S2/S2_10251.npy,PASTISFresh/ANNOTATIONS/TARGET_10251.npy
10252,PASTISFresh/DATA_S2/S2_10252.npy,PASTISFresh/ANNOTATIONS/TARGET_10252.npy
10256,PASTISFresh/DATA_S2/S2_10256.npy,PASTISFresh/ANNOTATIONS/TARGET_10256.npy
10257,PASTISFresh/DATA_S2/S2_10257.npy,PASTISFresh/ANNOTATIONS/TARGET_10257.npy
10258,PASTISFresh/DATA_S2/S2_10258.npy,PASTISFresh/ANNOTATIONS/TARGET_10258.npy
10259,PASTISFresh/DATA_S2/S2_10259.npy,PASTISFresh/ANNOTATIONS/TARGET_10259.npy
10261,PASTISFresh/DATA_S2/S2_10261.npy,PASTISFresh/ANNOTATIONS/TARGET_10261.npy
10262,PASTISFresh/DATA_S2/S2_10262.npy,PASTISFresh/ANNOTATIONS/TARGET_10262.npy
10263,PASTISFresh/DATA_S2/S2_10263.npy,PASTISFresh/ANNOTATIONS/TARGET_10263.npy
10265,PASTISFresh/DATA_S2/S2_10265.npy,PASTISFresh/ANNOTATIONS/TARGET_10265.npy
10266,PASTISFresh/DATA_S2/S2_10266.npy,PASTISFresh/ANNOTATIONS/TARGET_10266.npy
10267,PASTISFresh/DATA_S2/S2_10267.npy,PASTISFresh/ANNOTATIONS/TARGET_10267.npy
10269,PASTISFresh/DATA_S2/S2_10269.npy,PASTISFresh/ANNOTATIONS/TARGET_10269.npy
10270,PASTISFresh/DATA_S2/S2_10270.npy,PASTISFresh/ANNOTATIONS/TARGET_10270.npy
10271,PASTISFresh/DATA_S2/S2_10271.npy,PASTISFresh/ANNOTATIONS/TARGET_10271.npy
10272,PASTISFresh/DATA_S2/S2_10272.npy,PASTISFresh/ANNOTATIONS/TARGET_10272.npy
10275,PASTISFresh/DATA_S2/S2_10275.npy,PASTISFresh/ANNOTATIONS/TARGET_10275.npy
10279,PASTISFresh/DATA_S2/S2_10279.npy,PASTISFresh/ANNOTATIONS/TARGET_10279.npy
10280,PASTISFresh/DATA_S2/S2_10280.npy,PASTISFresh/ANNOTATIONS/TARGET_10280.npy
10283,PASTISFresh/DATA_S2/S2_10283.npy,PASTISFresh/ANNOTATIONS/TARGET_10283.npy
10285,PASTISFresh/DATA_S2/S2_10285.npy,PASTISFresh/ANNOTATIONS/TARGET_10285.npy
10287,PASTISFresh/DATA_S2/S2_10287.npy,PASTISFresh/ANNOTATIONS/TARGET_10287.npy
10289,PASTISFresh/DATA_S2/S2_10289.npy,PASTISFresh/ANNOTATIONS/TARGET_10289.npy
10290,PASTISFresh/DATA_S2/S2_10290.npy,PASTISFresh/ANNOTATIONS/TARGET_10290.npy
10291,PASTISFresh/DATA_S2/S2_10291.npy,PASTISFresh/ANNOTATIONS/TARGET_10291.npy
10292,PASTISFresh/DATA_S2/S2_10292.npy,PASTISFresh/ANNOTATIONS/TARGET_10292.npy
10293,PASTISFresh/DATA_S2/S2_10293.npy,PASTISFresh/ANNOTATIONS/TARGET_10293.npy
10296,PASTISFresh/DATA_S2/S2_10296.npy,PASTISFresh/ANNOTATIONS/TARGET_10296.npy
10297,PASTISFresh/DATA_S2/S2_10297.npy,PASTISFresh/ANNOTATIONS/TARGET_10297.npy
10299,PASTISFresh/DATA_S2/S2_10299.npy,PASTISFresh/ANNOTATIONS/TARGET_10299.npy
10300,PASTISFresh/DATA_S2/S2_10300.npy,PASTISFresh/ANNOTATIONS/TARGET_10300.npy
10305,PASTISFresh/DATA_S2/S2_10305.npy,PASTISFresh/ANNOTATIONS/TARGET_10305.npy
10308,PASTISFresh/DATA_S2/S2_10308.npy,PASTISFresh/ANNOTATIONS/TARGET_10308.npy
10309,PASTISFresh/DATA_S2/S2_10309.npy,PASTISFresh/ANNOTATIONS/TARGET_10309.npy
10310,PASTISFresh/DATA_S2/S2_10310.npy,PASTISFresh/ANNOTATIONS/TARGET_10310.npy
10311,PASTISFresh/DATA_S2/S2_10311.npy,PASTISFresh/ANNOTATIONS/TARGET_10311.npy
10314,PASTISFresh/DATA_S2/S2_10314.npy,PASTISFresh/ANNOTATIONS/TARGET_10314.npy
10315,PASTISFresh/DATA_S2/S2_10315.npy,PASTISFresh/ANNOTATIONS/TARGET_10315.npy
10317,PASTISFresh/DATA_S2/S2_10317.npy,PASTISFresh/ANNOTATIONS/TARGET_10317.npy
10319,PASTISFresh/DATA_S2/S2_10319.npy,PASTISFresh/ANNOTATIONS/TARGET_10319.npy
10321,PASTISFresh/DATA_S2/S2_10321.npy,PASTISFresh/ANNOTATIONS/TARGET_10321.npy
10322,PASTISFresh/DATA_S2/S2_10322.npy,PASTISFresh/ANNOTATIONS/TARGET_10322.npy
10324,PASTISFresh/DATA_S2/S2_10324.npy,PASTISFresh/ANNOTATIONS/TARGET_10324.npy
10325,PASTISFresh/DATA_S2/S2_10325.npy,PASTISFresh/ANNOTATIONS/TARGET_10325.npy
10327,PASTISFresh/DATA_S2/S2_10327.npy,PASTISFresh/ANNOTATIONS/TARGET_10327.npy
10331,PASTISFresh/DATA_S2/S2_10331.npy,PASTISFresh/ANNOTATIONS/TARGET_10331.npy
10333,PASTISFresh/DATA_S2/S2_10333.npy,PASTISFresh/ANNOTATIONS/TARGET_10333.npy
10337,PASTISFresh/DATA_S2/S2_10337.npy,PASTISFresh/ANNOTATIONS/TARGET_10337.npy
10339,PASTISFresh/DATA_S2/S2_10339.npy,PASTISFresh/ANNOTATIONS/TARGET_10339.npy
10340,PASTISFresh/DATA_S2/S2_10340.npy,PASTISFresh/ANNOTATIONS/TARGET_10340.npy
10341,PASTISFresh/DATA_S2/S2_10341.npy,PASTISFresh/ANNOTATIONS/TARGET_10341.npy
10343,PASTISFresh/DATA_S2/S2_10343.npy,PASTISFresh/ANNOTATIONS/TARGET_10343.npy
10345,PASTISFresh/DATA_S2/S2_10345.npy,PASTISFresh/ANNOTATIONS/TARGET_10345.npy
10346,PASTISFresh/DATA_S2/S2_10346.npy,PASTISFresh/ANNOTATIONS/TARGET_10346.npy
10347,PASTISFresh/DATA_S2/S2_10347.npy,PASTISFresh/ANNOTATIONS/TARGET_10347.npy
10348,PASTISFresh/DATA_S2/S2_10348.npy,PASTISFresh/ANNOTATIONS/TARGET_10348.npy
10353,PASTISFresh/DATA_S2/S2_10353.npy,PASTISFresh/ANNOTATIONS/TARGET_10353.npy
10354,PASTISFresh/DATA_S2/S2_10354.npy,PASTISFresh/ANNOTATIONS/TARGET_10354.npy
10355,PASTISFresh/DATA_S2/S2_10355.npy,PASTISFresh/ANNOTATIONS/TARGET_10355.npy
10356,PASTISFresh/DATA_S2/S2_10356.npy,PASTISFresh/ANNOTATIONS/TARGET_10356.npy
10359,PASTISFresh/DATA_S2/S2_10359.npy,PASTISFresh/ANNOTATIONS/TARGET_10359.npy
10360,PASTISFresh/DATA_S2/S2_10360.npy,PASTISFresh/ANNOTATIONS/TARGET_10360.npy
10361,PASTISFresh/DATA_S2/S2_10361.npy,PASTISFresh/ANNOTATIONS/TARGET_10361.npy
10362,PASTISFresh/DATA_S2/S2_10362.npy,PASTISFresh/ANNOTATIONS/TARGET_10362.npy
10363,PASTISFresh/DATA_S2/S2_10363.npy,PASTISFresh/ANNOTATIONS/TARGET_10363.npy
10365,PASTISFresh/DATA_S2/S2_10365.npy,PASTISFresh/ANNOTATIONS/TARGET_10365.npy
10366,PASTISFresh/DATA_S2/S2_10366.npy,PASTISFresh/ANNOTATIONS/TARGET_10366.npy
10367,PASTISFresh/DATA_S2/S2_10367.npy,PASTISFresh/ANNOTATIONS/TARGET_10367.npy
10368,PASTISFresh/DATA_S2/S2_10368.npy,PASTISFresh/ANNOTATIONS/TARGET_10368.npy
10372,PASTISFresh/DATA_S2/S2_10372.npy,PASTISFresh/ANNOTATIONS/TARGET_10372.npy
10374,PASTISFresh/DATA_S2/S2_10374.npy,PASTISFresh/ANNOTATIONS/TARGET_10374.npy
10376,PASTISFresh/DATA_S2/S2_10376.npy,PASTISFresh/ANNOTATIONS/TARGET_10376.npy
10377,PASTISFresh/DATA_S2/S2_10377.npy,PASTISFresh/ANNOTATIONS/TARGET_10377.npy
10381,PASTISFresh/DATA_S2/S2_10381.npy,PASTISFresh/ANNOTATIONS/TARGET_10381.npy
10382,PASTISFresh/DATA_S2/S2_10382.npy,PASTISFresh/ANNOTATIONS/TARGET_10382.npy
10384,PASTISFresh/DATA_S2/S2_10384.npy,PASTISFresh/ANNOTATIONS/TARGET_10384.npy
10387,PASTISFresh/DATA_S2/S2_10387.npy,PASTISFresh/ANNOTATIONS/TARGET_10387.npy
10388,PASTISFresh/DATA_S2/S2_10388.npy,PASTISFresh/ANNOTATIONS/TARGET_10388.npy
10389,PASTISFresh/DATA_S2/S2_10389.npy,PASTISFresh/ANNOTATIONS/TARGET_10389.npy
10390,PASTISFresh/DATA_S2/S2_10390.npy,PASTISFresh/ANNOTATIONS/TARGET_10390.npy
