fieldID,imagepath,labelpath
10080,PASTISFresh/DATA_S2/S2_10080.npy,PASTISFresh/ANNOTATIONS/TARGET_10080.npy
10081,PASTISFresh/DATA_S2/S2_10081.npy,PASTISFresh/ANNOTATIONS/TARGET_10081.npy
10082,PASTISFresh/DATA_S2/S2_10082.npy,PASTISFresh/ANNOTATIONS/TARGET_10082.npy
10083,PASTISFresh/DATA_S2/S2_10083.npy,PASTISFresh/ANNOTATIONS/TARGET_10083.npy
10084,PASTISFresh/DATA_S2/S2_10084.npy,PASTISFresh/ANNOTATIONS/TARGET_10084.npy
10085,PASTISFresh/DATA_S2/S2_10085.npy,PASTISFresh/ANNOTATIONS/TARGET_10085.npy
10088,PASTISFresh/DATA_S2/S2_10088.npy,PASTISFresh/ANNOTATIONS/TARGET_10088.npy
10090,PASTISFresh/DATA_S2/S2_10090.npy,PASTISFresh/ANNOTATIONS/TARGET_10090.npy
10091,PASTISFresh/DATA_S2/S2_10091.npy,PASTISFresh/ANNOTATIONS/TARGET_10091.npy
10092,PASTISFresh/DATA_S2/S2_10092.npy,PASTISFresh/ANNOTATIONS/TARGET_10092.npy
10093,PASTISFresh/DATA_S2/S2_10093.npy,PASTISFresh/ANNOTATIONS/TARGET_10093.npy
10096,PASTISFresh/DATA_S2/S2_10096.npy,PASTISFresh/ANNOTATIONS/TARGET_10096.npy
10097,PASTISFresh/DATA_S2/S2_10097.npy,PASTISFresh/ANNOTATIONS/TARGET_10097.npy
10098,PASTISFresh/DATA_S2/S2_10098.npy,PASTISFresh/ANNOTATIONS/TARGET_10098.npy
10099,PASTISFresh/DATA_S2/S2_10099.npy,PASTISFresh/ANNOTATIONS/TARGET_10099.npy
10100,PASTISFresh/DATA_S2/S2_10100.npy,PASTISFresh/ANNOTATIONS/TARGET_10100.npy
10101,PASTISFresh/DATA_S2/S2_10101.npy,PASTISFresh/ANNOTATIONS/TARGET_10101.npy
10102,PASTISFresh/DATA_S2/S2_10102.npy,PASTISFresh/ANNOTATIONS/TARGET_10102.npy
10103,PASTISFresh/DATA_S2/S2_10103.npy,PASTISFresh/ANNOTATIONS/TARGET_10103.npy
10104,PASTISFresh/DATA_S2/S2_10104.npy,PASTISFresh/ANNOTATIONS/TARGET_10104.npy
10108,PASTISFresh/DATA_S2/S2_10108.npy,PASTISFresh/ANNOTATIONS/TARGET_10108.npy
10109,PASTISFresh/DATA_S2/S2_10109.npy,PASTISFresh/ANNOTATIONS/TARGET_10109.npy
10111,PASTISFresh/DATA_S2/S2_10111.npy,PASTISFresh/ANNOTATIONS/TARGET_10111.npy
10112,PASTISFresh/DATA_S2/S2_10112.npy,PASTISFresh/ANNOTATIONS/TARGET_10112.npy
10113,PASTISFresh/DATA_S2/S2_10113.npy,PASTISFresh/ANNOTATIONS/TARGET_10113.npy
10114,PASTISFresh/DATA_S2/S2_10114.npy,PASTISFresh/ANNOTATIONS/TARGET_10114.npy
10115,PASTISFresh/DATA_S2/S2_10115.npy,PASTISFresh/ANNOTATIONS/TARGET_10115.npy
10116,PASTISFresh/DATA_S2/S2_10116.npy,PASTISFresh/ANNOTATIONS/TARGET_10116.npy
10117,PASTISFresh/DATA_S2/S2_10117.npy,PASTISFresh/ANNOTATIONS/TARGET_10117.npy
10119,PASTISFresh/DATA_S2/S2_10119.npy,PASTISFresh/ANNOTATIONS/TARGET_10119.npy
10121,PASTISFresh/DATA_S2/S2_10121.npy,PASTISFresh/ANNOTATIONS/TARGET_10121.npy
10122,PASTISFresh/DATA_S2/S2_10122.npy,PASTISFresh/ANNOTATIONS/TARGET_10122.npy
10123,PASTISFresh/DATA_S2/S2_10123.npy,PASTISFresh/ANNOTATIONS/TARGET_10123.npy
10124,PASTISFresh/DATA_S2/S2_10124.npy,PASTISFresh/ANNOTATIONS/TARGET_10124.npy
10126,PASTISFresh/DATA_S2/S2_10126.npy,PASTISFresh/ANNOTATIONS/TARGET_10126.npy
10128,PASTISFresh/DATA_S2/S2_10128.npy,PASTISFresh/ANNOTATIONS/TARGET_10128.npy
10134,PASTISFresh/DATA_S2/S2_10134.npy,PASTISFresh/ANNOTATIONS/TARGET_10134.npy
10135,PASTISFresh/DATA_S2/S2_10135.npy,PASTISFresh/ANNOTATIONS/TARGET_10135.npy
10138,PASTISFresh/DATA_S2/S2_10138.npy,PASTISFresh/ANNOTATIONS/TARGET_10138.npy
10140,PASTISFresh/DATA_S2/S2_10140.npy,PASTISFresh/ANNOTATIONS/TARGET_10140.npy
10141,PASTISFresh/DATA_S2/S2_10141.npy,PASTISFresh/ANNOTATIONS/TARGET_10141.npy
10142,PASTISFresh/DATA_S2/S2_10142.npy,PASTISFresh/ANNOTATIONS/TARGET_10142.npy
10143,PASTISFresh/DATA_S2/S2_10143.npy,PASTISFresh/ANNOTATIONS/TARGET_10143.npy
10146,PASTISFresh/DATA_S2/S2_10146.npy,PASTISFresh/ANNOTATIONS/TARGET_10146.npy
10149,PASTISFresh/DATA_S2/S2_10149.npy,PASTISFresh/ANNOTATIONS/TARGET_10149.npy
10156,PASTISFresh/DATA_S2/S2_10156.npy,PASTISFresh/ANNOTATIONS/TARGET_10156.npy
10159,PASTISFresh/DATA_S2/S2_10159.npy,PASTISFresh/ANNOTATIONS/TARGET_10159.npy
10161,PASTISFresh/DATA_S2/S2_10161.npy,PASTISFresh/ANNOTATIONS/TARGET_10161.npy
10162,PASTISFresh/DATA_S2/S2_10162.npy,PASTISFresh/ANNOTATIONS/TARGET_10162.npy
10164,PASTISFresh/DATA_S2/S2_10164.npy,PASTISFresh/ANNOTATIONS/TARGET_10164.npy
10165,PASTISFresh/DATA_S2/S2_10165.npy,PASTISFresh/ANNOTATIONS/TARGET_10165.npy
10166,PASTISFresh/DATA_S2/S2_10166.npy,PASTISFresh/ANNOTATIONS/TARGET_10166.npy
10168,PASTISFresh/DATA_S2/S2_10168.npy,PASTISFresh/ANNOTATIONS/TARGET_10168.npy
10169,PASTISFresh/DATA_S2/S2_10169.npy,PASTISFresh/ANNOTATIONS/TARGET_10169.npy
10170,PASTISFresh/DATA_S2/S2_10170.npy,PASTISFresh/ANNOTATIONS/TARGET_10170.npy
10173,PASTISFresh/DATA_S2/S2_10173.npy,PASTISFresh/ANNOTATIONS/TARGET_10173.npy
10175,PASTISFresh/DATA_S2/S2_10175.npy,PASTISFresh/ANNOTATIONS/TARGET_10175.npy
10176,PASTISFresh/DATA_S2/S2_10176.npy,PASTISFresh/ANNOTATIONS/TARGET_10176.npy
10177,PASTISFresh/DATA_S2/S2_10177.npy,PASTISFresh/ANNOTATIONS/TARGET_10177.npy
10179,PASTISFresh/DATA_S2/S2_10179.npy,PASTISFresh/ANNOTATIONS/TARGET_10179.npy
10181,PASTISFresh/DATA_S2/S2_10181.npy,PASTISFresh/ANNOTATIONS/TARGET_10181.npy
10182,PASTISFresh/DATA_S2/S2_10182.npy,PASTISFresh/ANNOTATIONS/TARGET_10182.npy
10185,PASTISFresh/DATA_S2/S2_10185.npy,PASTISFresh/ANNOTATIONS/TARGET_10185.npy
10186,PASTISFresh/DATA_S2/S2_10186.npy,PASTISFresh/ANNOTATIONS/TARGET_10186.npy
10189,PASTISFresh/DATA_S2/S2_10189.npy,PASTISFresh/ANNOTATIONS/TARGET_10189.npy
10190,PASTISFresh/DATA_S2/S2_10190.npy,PASTISFresh/ANNOTATIONS/TARGET_10190.npy
10191,PASTISFresh/DATA_S2/S2_10191.npy,PASTISFresh/ANNOTATIONS/TARGET_10191.npy
10192,PASTISFresh/DATA_S2/S2_10192.npy,PASTISFresh/ANNOTATIONS/TARGET_10192.npy
10193,PASTISFresh/DATA_S2/S2_10193.npy,PASTISFresh/ANNOTATIONS/TARGET_10193.npy
10195,PASTISFresh/DATA_S2/S2_10195.npy,PASTISFresh/ANNOTATIONS/TARGET_10195.npy
10197,PASTISFresh/DATA_S2/S2_10197.npy,PASTISFresh/ANNOTATIONS/TARGET_10197.npy
10198,PASTISFresh/DATA_S2/S2_10198.npy,PASTISFresh/ANNOTATIONS/TARGET_10198.npy
10199,PASTISFresh/DATA_S2/S2_10199.npy,PASTISFresh/ANNOTATIONS/TARGET_10199.npy
10201,PASTISFresh/DATA_S2/S2_10201.npy,PASTISFresh/ANNOTATIONS/TARGET_10201.npy
10204,PASTISFresh/DATA_S2/S2_10204.npy,PASTISFresh/ANNOTATIONS/TARGET_10204.npy
10206,PASTISFresh/DATA_S2/S2_10206.npy,PASTISFresh/ANNOTATIONS/TARGET_10206.npy
10208,PASTISFresh/DATA_S2/S2_10208.npy,PASTISFresh/ANNOTATIONS/TARGET_10208.npy
10211,PASTISFresh/DATA_S2/S2_10211.npy,PASTISFresh/ANNOTATIONS/TARGET_10211.npy
10212,PASTISFresh/DATA_S2/S2_10212.npy,PASTISFresh/ANNOTATIONS/TARGET_10212.npy
10213,PASTISFresh/DATA_S2/S2_10213.npy,PASTISFresh/ANNOTATIONS/TARGET_10213.npy
10214,PASTISFresh/DATA_S2/S2_10214.npy,PASTISFresh/ANNOTATIONS/TARGET_10214.npy
10215,PASTISFresh/DATA_S2/S2_10215.npy,PASTISFresh/ANNOTATIONS/TARGET_10215.npy
10217,PASTISFresh/DATA_S2/S2_10217.npy,PASTISFresh/ANNOTATIONS/TARGET_10217.npy
10219,PASTISFresh/DATA_S2/S2_10219.npy,PASTISFresh/ANNOTATIONS/TARGET_10219.npy
10221,PASTISFresh/DATA_S2/S2_10221.npy,PASTISFresh/ANNOTATIONS/TARGET_10221.npy
10223,PASTISFresh/DATA_S2/S2_10223.npy,PASTISFresh/ANNOTATIONS/TARGET_10223.npy
10226,PASTISFresh/DATA_S2/S2_10226.npy,PASTISFresh/ANNOTATIONS/TARGET_10226.npy
10227,PASTISFresh/DATA_S2/S2_10227.npy,PASTISFresh/ANNOTATIONS/TARGET_10227.npy
10228,PASTISFresh/DATA_S2/S2_10228.npy,PASTISFresh/ANNOTATIONS/TARGET_10228.npy
10229,PASTISFresh/DATA_S2/S2_10229.npy,PASTISFresh/ANNOTATIONS/TARGET_10229.npy
10231,PASTISFresh/DATA_S2/S2_10231.npy,PASTISFresh/ANNOTATIONS/TARGET_10231.npy
10234,PASTISFresh/DATA_S2/S2_10234.npy,PASTISFresh/ANNOTATIONS/TARGET_10234.npy
10235,PASTISFresh/DATA_S2/S2_10235.npy,PASTISFresh/ANNOTATIONS/TARGET_10235.npy
10238,PASTISFresh/DATA_S2/S2_10238.npy,PASTISFresh/ANNOTATIONS/TARGET_10238.npy
10240,PASTISFresh/DATA_S2/S2_10240.npy,PASTISFresh/ANNOTATIONS/TARGET_10240.npy
10241,PASTISFresh/DATA_S2/S2_10241.npy,PASTISFresh/ANNOTATIONS/TARGET_10241.npy
10242,PASTISFresh/DATA_S2/S2_10242.npy,PASTISFresh/ANNOTATIONS/TARGET_10242.npy
10243,PASTISFresh/DATA_S2/S2_10243.npy,PASTISFresh/ANNOTATIONS/TARGET_10243.npy
10245,PASTISFresh/DATA_S2/S2_10245.npy,PASTISFresh/ANNOTATIONS/TARGET_10245.npy
10248,PASTISFresh/DATA_S2/S2_10248.npy,PASTISFresh/ANNOTATIONS/TARGET_10248.npy
10250,PASTISFresh/DATA_S2/S2_10250.npy,PASTISFresh/ANNOTATIONS/TARGET_10250.npy
10251,PASTISFresh/DATA_S2/S2_10251.npy,PASTISFresh/ANNOTATIONS/TARGET_10251.npy
10252,PASTISFresh/DATA_S2/S2_10252.npy,PASTISFresh/ANNOTATIONS/TARGET_10252.npy
10253,PASTISFresh/DATA_S2/S2_10253.npy,PASTISFresh/ANNOTATIONS/TARGET_10253.npy
10254,PASTISFresh/DATA_S2/S2_10254.npy,PASTISFresh/ANNOTATIONS/TARGET_10254.npy
10256,PASTISFresh/DATA_S2/S2_10256.npy,PASTISFresh/ANNOTATIONS/TARGET_10256.npy
10257,PASTISFresh/DATA_S2/S2_10257.npy,PASTISFresh/ANNOTATIONS/TARGET_10257.npy
10259,PASTISFresh/DATA_S2/S2_10259.npy,PASTISFresh/ANNOTATIONS/TARGET_10259.npy
10261,PASTISFresh/DATA_S2/S2_10261.npy,PASTISFresh/ANNOTATIONS/TARGET_10261.npy
10263,PASTISFresh/DATA_S2/S2_10263.npy,PASTISFresh/ANNOTATIONS/TARGET_10263.npy
10265,PASTISFresh/DATA_S2/S2_10265.npy,PASTISFresh/ANNOTATIONS/TARGET_10265.npy
10266,PASTISFresh/DATA_S2/S2_10266.npy,PASTISFresh/ANNOTATIONS/TARGET_10266.npy
10269,PASTISFresh/DATA_S2/S2_10269.npy,PASTISFresh/ANNOTATIONS/TARGET_10269.npy
10270,PASTISFresh/DATA_S2/S2_10270.npy,PASTISFresh/ANNOTATIONS/TARGET_10270.npy
10271,PASTISFresh/DATA_S2/S2_10271.npy,PASTISFresh/ANNOTATIONS/TARGET_10271.npy
10272,PASTISFresh/DATA_S2/S2_10272.npy,PASTISFresh/ANNOTATIONS/TARGET_10272.npy
10273,PASTISFresh/DATA_S2/S2_10273.npy,PASTISFresh/ANNOTATIONS/TARGET_10273.npy
10274,PASTISFresh/DATA_S2/S2_10274.npy,PASTISFresh/ANNOTATIONS/TARGET_10274.npy
10275,PASTISFresh/DATA_S2/S2_10275.npy,PASTISFresh/ANNOTATIONS/TARGET_10275.npy
10276,PASTISFresh/DATA_S2/S2_10276.npy,PASTISFresh/ANNOTATIONS/TARGET_10276.npy
10278,PASTISFresh/DATA_S2/S2_10278.npy,PASTISFresh/ANNOTATIONS/TARGET_10278.npy
10285,PASTISFresh/DATA_S2/S2_10285.npy,PASTISFresh/ANNOTATIONS/TARGET_10285.npy
10286,PASTISFresh/DATA_S2/S2_10286.npy,PASTISFresh/ANNOTATIONS/TARGET_10286.npy
10287,PASTISFresh/DATA_S2/S2_10287.npy,PASTISFresh/ANNOTATIONS/TARGET_10287.npy
10288,PASTISFresh/DATA_S2/S2_10288.npy,PASTISFresh/ANNOTATIONS/TARGET_10288.npy
10290,PASTISFresh/DATA_S2/S2_10290.npy,PASTISFresh/ANNOTATIONS/TARGET_10290.npy
10291,PASTISFresh/DATA_S2/S2_10291.npy,PASTISFresh/ANNOTATIONS/TARGET_10291.npy
10293,PASTISFresh/DATA_S2/S2_10293.npy,PASTISFresh/ANNOTATIONS/TARGET_10293.npy
10296,PASTISFresh/DATA_S2/S2_10296.npy,PASTISFresh/ANNOTATIONS/TARGET_10296.npy
10297,PASTISFresh/DATA_S2/S2_10297.npy,PASTISFresh/ANNOTATIONS/TARGET_10297.npy
10299,PASTISFresh/DATA_S2/S2_10299.npy,PASTISFresh/ANNOTATIONS/TARGET_10299.npy
10301,PASTISFresh/DATA_S2/S2_10301.npy,PASTISFresh/ANNOTATIONS/TARGET_10301.npy
10302,PASTISFresh/DATA_S2/S2_10302.npy,PASTISFresh/ANNOTATIONS/TARGET_10302.npy
10303,PASTISFresh/DATA_S2/S2_10303.npy,PASTISFresh/ANNOTATIONS/TARGET_10303.npy
10308,PASTISFresh/DATA_S2/S2_10308.npy,PASTISFresh/ANNOTATIONS/TARGET_10308.npy
10310,PASTISFresh/DATA_S2/S2_10310.npy,PASTISFresh/ANNOTATIONS/TARGET_10310.npy
10311,PASTISFresh/DATA_S2/S2_10311.npy,PASTISFresh/ANNOTATIONS/TARGET_10311.npy
10314,PASTISFresh/DATA_S2/S2_10314.npy,PASTISFresh/ANNOTATIONS/TARGET_10314.npy
10315,PASTISFresh/DATA_S2/S2_10315.npy,PASTISFresh/ANNOTATIONS/TARGET_10315.npy
10316,PASTISFresh/DATA_S2/S2_10316.npy,PASTISFresh/ANNOTATIONS/TARGET_10316.npy
10317,PASTISFresh/DATA_S2/S2_10317.npy,PASTISFresh/ANNOTATIONS/TARGET_10317.npy
10318,PASTISFresh/DATA_S2/S2_10318.npy,PASTISFresh/ANNOTATIONS/TARGET_10318.npy
10319,PASTISFresh/DATA_S2/S2_10319.npy,PASTISFresh/ANNOTATIONS/TARGET_10319.npy
10322,PASTISFresh/DATA_S2/S2_10322.npy,PASTISFresh/ANNOTATIONS/TARGET_10322.npy
10324,PASTISFresh/DATA_S2/S2_10324.npy,PASTISFresh/ANNOTATIONS/TARGET_10324.npy
10325,PASTISFresh/DATA_S2/S2_10325.npy,PASTISFresh/ANNOTATIONS/TARGET_10325.npy
10328,PASTISFresh/DATA_S2/S2_10328.npy,PASTISFresh/ANNOTATIONS/TARGET_10328.npy
10330,PASTISFresh/DATA_S2/S2_10330.npy,PASTISFresh/ANNOTATIONS/TARGET_10330.npy
10335,PASTISFresh/DATA_S2/S2_10335.npy,PASTISFresh/ANNOTATIONS/TARGET_10335.npy
10337,PASTISFresh/DATA_S2/S2_10337.npy,PASTISFresh/ANNOTATIONS/TARGET_10337.npy
10338,PASTISFresh/DATA_S2/S2_10338.npy,PASTISFresh/ANNOTATIONS/TARGET_10338.npy
10339,PASTISFresh/DATA_S2/S2_10339.npy,PASTISFresh/ANNOTATIONS/TARGET_10339.npy
10340,PASTISFresh/DATA_S2/S2_10340.npy,PASTISFresh/ANNOTATIONS/TARGET_10340.npy
10341,PASTISFresh/DATA_S2/S2_10341.npy,PASTISFresh/ANNOTATIONS/TARGET_10341.npy
10342,PASTISFresh/DATA_S2/S2_10342.npy,PASTISFresh/ANNOTATIONS/TARGET_10342.npy
10343,PASTISFresh/DATA_S2/S2_10343.npy,PASTISFresh/ANNOTATIONS/TARGET_10343.npy
10344,PASTISFresh/DATA_S2/S2_10344.npy,PASTISFresh/ANNOTATIONS/TARGET_10344.npy
10345,PASTISFresh/DATA_S2/S2_10345.npy,PASTISFresh/ANNOTATIONS/TARGET_10345.npy
10346,PASTISFresh/DATA_S2/S2_10346.npy,PASTISFresh/ANNOTATIONS/TARGET_10346.npy
10349,PASTISFresh/DATA_S2/S2_10349.npy,PASTISFresh/ANNOTATIONS/TARGET_10349.npy
10351,PASTISFresh/DATA_S2/S2_10351.npy,PASTISFresh/ANNOTATIONS/TARGET_10351.npy
10352,PASTISFresh/DATA_S2/S2_10352.npy,PASTISFresh/ANNOTATIONS/TARGET_10352.npy
10355,PASTISFresh/DATA_S2/S2_10355.npy,PASTISFresh/ANNOTATIONS/TARGET_10355.npy
10356,PASTISFresh/DATA_S2/S2_10356.npy,PASTISFresh/ANNOTATIONS/TARGET_10356.npy
10357,PASTISFresh/DATA_S2/S2_10357.npy,PASTISFresh/ANNOTATIONS/TARGET_10357.npy
10358,PASTISFresh/DATA_S2/S2_10358.npy,PASTISFresh/ANNOTATIONS/TARGET_10358.npy
10362,PASTISFresh/DATA_S2/S2_10362.npy,PASTISFresh/ANNOTATIONS/TARGET_10362.npy
10363,PASTISFresh/DATA_S2/S2_10363.npy,PASTISFresh/ANNOTATIONS/TARGET_10363.npy
10364,PASTISFresh/DATA_S2/S2_10364.npy,PASTISFresh/ANNOTATIONS/TARGET_10364.npy
10365,PASTISFresh/DATA_S2/S2_10365.npy,PASTISFresh/ANNOTATIONS/TARGET_10365.npy
10367,PASTISFresh/DATA_S2/S2_10367.npy,PASTISFresh/ANNOTATIONS/TARGET_10367.npy
10368,PASTISFresh/DATA_S2/S2_10368.npy,PASTISFresh/ANNOTATIONS/TARGET_10368.npy
10369,PASTISFresh/DATA_S2/S2_10369.npy,PASTISFresh/ANNOTATIONS/TARGET_10369.npy
10371,PASTISFresh/DATA_S2/S2_10371.npy,PASTISFresh/ANNOTATIONS/TARGET_10371.npy
10372,PASTISFresh/DATA_S2/S2_10372.npy,PASTISFresh/ANNOTATIONS/TARGET_10372.npy
10376,PASTISFresh/DATA_S2/S2_10376.npy,PASTISFresh/ANNOTATIONS/TARGET_10376.npy
10377,PASTISFresh/DATA_S2/S2_10377.npy,PASTISFresh/ANNOTATIONS/TARGET_10377.npy
10379,PASTISFresh/DATA_S2/S2_10379.npy,PASTISFresh/ANNOTATIONS/TARGET_10379.npy
10381,PASTISFresh/DATA_S2/S2_10381.npy,PASTISFresh/ANNOTATIONS/TARGET_10381.npy
10385,PASTISFresh/DATA_S2/S2_10385.npy,PASTISFresh/ANNOTATIONS/TARGET_10385.npy
10386,PASTISFresh/DATA_S2/S2_10386.npy,PASTISFresh/ANNOTATIONS/TARGET_10386.npy
10387,PASTISFresh/DATA_S2/S2_10387.npy,PASTISFresh/ANNOTATIONS/TARGET_10387.npy
10388,PASTISFresh/DATA_S2/S2_10388.npy,PASTISFresh/ANNOTATIONS/TARGET_10388.npy
10389,PASTISFresh/DATA_S2/S2_10389.npy,PASTISFresh/ANNOTATIONS/TARGET_10389.npy
10390,PASTISFresh/DATA_S2/S2_10390.npy,PASTISFresh/ANNOTATIONS/TARGET_10390.npy
10391,PASTISFresh/DATA_S2/S2_10391.npy,PASTISFresh/ANNOTATIONS/TARGET_10391.npy
10393,PASTISFresh/DATA_S2/S2_10393.npy,PASTISFresh/ANNOTATIONS/TARGET_10393.npy
10395,PASTISFresh/DATA_S2/S2_10395.npy,PASTISFresh/ANNOTATIONS/TARGET_10395.npy
10397,PASTISFresh/DATA_S2/S2_10397.npy,PASTISFresh/ANNOTATIONS/TARGET_10397.npy
10400,PASTISFresh/DATA_S2/S2_10400.npy,PASTISFresh/ANNOTATIONS/TARGET_10400.npy
10402,PASTISFresh/DATA_S2/S2_10402.npy,PASTISFresh/ANNOTATIONS/TARGET_10402.npy
10403,PASTISFresh/DATA_S2/S2_10403.npy,PASTISFresh/ANNOTATIONS/TARGET_10403.npy
10404,PASTISFresh/DATA_S2/S2_10404.npy,PASTISFresh/ANNOTATIONS/TARGET_10404.npy
10405,PASTISFresh/DATA_S2/S2_10405.npy,PASTISFresh/ANNOTATIONS/TARGET_10405.npy
