fieldID,imagepath,labelpath
10159,PASTISFresh/DATA_S2/S2_10159.npy,PASTISFresh/ANNOTATIONS/TARGET_10159.npy
10160,PASTISFresh/DATA_S2/S2_10160.npy,PASTISFresh/ANNOTATIONS/TARGET_10160.npy
10161,PASTISFresh/DATA_S2/S2_10161.npy,PASTISFresh/ANNOTATIONS/TARGET_10161.npy
10163,PASTISFresh/DATA_S2/S2_10163.npy,PASTISFresh/ANNOTATIONS/TARGET_10163.npy
10164,PASTISFresh/DATA_S2/S2_10164.npy,PASTISFresh/ANNOTATIONS/TARGET_10164.npy
10165,PASTISFresh/DATA_S2/S2_10165.npy,PASTISFresh/ANNOTATIONS/TARGET_10165.npy
10166,PASTISFresh/DATA_S2/S2_10166.npy,PASTISFresh/ANNOTATIONS/TARGET_10166.npy
10167,PASTISFresh/DATA_S2/S2_10167.npy,PASTISFresh/ANNOTATIONS/TARGET_10167.npy
10170,PASTISFresh/DATA_S2/S2_10170.npy,PASTISFresh/ANNOTATIONS/TARGET_10170.npy
10171,PASTISFresh/DATA_S2/S2_10171.npy,PASTISFresh/ANNOTATIONS/TARGET_10171.npy
10173,PASTISFresh/DATA_S2/S2_10173.npy,PASTISFresh/ANNOTATIONS/TARGET_10173.npy
10175,PASTISFresh/DATA_S2/S2_10175.npy,PASTISFresh/ANNOTATIONS/TARGET_10175.npy
10177,PASTISFresh/DATA_S2/S2_10177.npy,PASTISFresh/ANNOTATIONS/TARGET_10177.npy
10179,PASTISFresh/DATA_S2/S2_10179.npy,PASTISFresh/ANNOTATIONS/TARGET_10179.npy
10184,PASTISFresh/DATA_S2/S2_10184.npy,PASTISFresh/ANNOTATIONS/TARGET_10184.npy
10185,PASTISFresh/DATA_S2/S2_10185.npy,PASTISFresh/ANNOTATIONS/TARGET_10185.npy
10186,PASTISFresh/DATA_S2/S2_10186.npy,PASTISFresh/ANNOTATIONS/TARGET_10186.npy
10189,PASTISFresh/DATA_S2/S2_10189.npy,PASTISFresh/ANNOTATIONS/TARGET_10189.npy
10192,PASTISFresh/DATA_S2/S2_10192.npy,PASTISFresh/ANNOTATIONS/TARGET_10192.npy
10196,PASTISFresh/DATA_S2/S2_10196.npy,PASTISFresh/ANNOTATIONS/TARGET_10196.npy
10198,PASTISFresh/DATA_S2/S2_10198.npy,PASTISFresh/ANNOTATIONS/TARGET_10198.npy
10199,PASTISFresh/DATA_S2/S2_10199.npy,PASTISFresh/ANNOTATIONS/TARGET_10199.npy
10202,PASTISFresh/DATA_S2/S2_10202.npy,PASTISFresh/ANNOTATIONS/TARGET_10202.npy
10203,PASTISFresh/DATA_S2/S2_10203.npy,PASTISFresh/ANNOTATIONS/TARGET_10203.npy
10204,PASTISFresh/DATA_S2/S2_10204.npy,PASTISFresh/ANNOTATIONS/TARGET_10204.npy
10207,PASTISFresh/DATA_S2/S2_10207.npy,PASTISFresh/ANNOTATIONS/TARGET_10207.npy
10208,PASTISFresh/DATA_S2/S2_10208.npy,PASTISFresh/ANNOTATIONS/TARGET_10208.npy
10209,PASTISFresh/DATA_S2/S2_10209.npy,PASTISFresh/ANNOTATIONS/TARGET_10209.npy
10210,PASTISFresh/DATA_S2/S2_10210.npy,PASTISFresh/ANNOTATIONS/TARGET_10210.npy
10214,PASTISFresh/DATA_S2/S2_10214.npy,PASTISFresh/ANNOTATIONS/TARGET_10214.npy
10216,PASTISFresh/DATA_S2/S2_10216.npy,PASTISFresh/ANNOTATIONS/TARGET_10216.npy
10217,PASTISFresh/DATA_S2/S2_10217.npy,PASTISFresh/ANNOTATIONS/TARGET_10217.npy
10218,PASTISFresh/DATA_S2/S2_10218.npy,PASTISFresh/ANNOTATIONS/TARGET_10218.npy
10219,PASTISFresh/DATA_S2/S2_10219.npy,PASTISFresh/ANNOTATIONS/TARGET_10219.npy
10223,PASTISFresh/DATA_S2/S2_10223.npy,PASTISFresh/ANNOTATIONS/TARGET_10223.npy
10225,PASTISFresh/DATA_S2/S2_10225.npy,PASTISFresh/ANNOTATIONS/TARGET_10225.npy
10226,PASTISFresh/DATA_S2/S2_10226.npy,PASTISFresh/ANNOTATIONS/TARGET_10226.npy
10228,PASTISFresh/DATA_S2/S2_10228.npy,PASTISFresh/ANNOTATIONS/TARGET_10228.npy
10231,PASTISFresh/DATA_S2/S2_10231.npy,PASTISFresh/ANNOTATIONS/TARGET_10231.npy
10232,PASTISFresh/DATA_S2/S2_10232.npy,PASTISFresh/ANNOTATIONS/TARGET_10232.npy
10233,PASTISFresh/DATA_S2/S2_10233.npy,PASTISFresh/ANNOTATIONS/TARGET_10233.npy
10234,PASTISFresh/DATA_S2/S2_10234.npy,PASTISFresh/ANNOTATIONS/TARGET_10234.npy
10235,PASTISFresh/DATA_S2/S2_10235.npy,PASTISFresh/ANNOTATIONS/TARGET_10235.npy
10237,PASTISFresh/DATA_S2/S2_10237.npy,PASTISFresh/ANNOTATIONS/TARGET_10237.npy
10241,PASTISFresh/DATA_S2/S2_10241.npy,PASTISFresh/ANNOTATIONS/TARGET_10241.npy
10245,PASTISFresh/DATA_S2/S2_10245.npy,PASTISFresh/ANNOTATIONS/TARGET_10245.npy
10246,PASTISFresh/DATA_S2/S2_10246.npy,PASTISFresh/ANNOTATIONS/TARGET_10246.npy
10247,PASTISFresh/DATA_S2/S2_10247.npy,PASTISFresh/ANNOTATIONS/TARGET_10247.npy
10248,PASTISFresh/DATA_S2/S2_10248.npy,PASTISFresh/ANNOTATIONS/TARGET_10248.npy
10249,PASTISFresh/DATA_S2/S2_10249.npy,PASTISFresh/ANNOTATIONS/TARGET_10249.npy
10253,PASTISFresh/DATA_S2/S2_10253.npy,PASTISFresh/ANNOTATIONS/TARGET_10253.npy
10254,PASTISFresh/DATA_S2/S2_10254.npy,PASTISFresh/ANNOTATIONS/TARGET_10254.npy
10255,PASTISFresh/DATA_S2/S2_10255.npy,PASTISFresh/ANNOTATIONS/TARGET_10255.npy
10256,PASTISFresh/DATA_S2/S2_10256.npy,PASTISFresh/ANNOTATIONS/TARGET_10256.npy
10257,PASTISFresh/DATA_S2/S2_10257.npy,PASTISFresh/ANNOTATIONS/TARGET_10257.npy
10260,PASTISFresh/DATA_S2/S2_10260.npy,PASTISFresh/ANNOTATIONS/TARGET_10260.npy
10261,PASTISFresh/DATA_S2/S2_10261.npy,PASTISFresh/ANNOTATIONS/TARGET_10261.npy
10263,PASTISFresh/DATA_S2/S2_10263.npy,PASTISFresh/ANNOTATIONS/TARGET_10263.npy
10265,PASTISFresh/DATA_S2/S2_10265.npy,PASTISFresh/ANNOTATIONS/TARGET_10265.npy
10268,PASTISFresh/DATA_S2/S2_10268.npy,PASTISFresh/ANNOTATIONS/TARGET_10268.npy
10271,PASTISFresh/DATA_S2/S2_10271.npy,PASTISFresh/ANNOTATIONS/TARGET_10271.npy
10272,PASTISFresh/DATA_S2/S2_10272.npy,PASTISFresh/ANNOTATIONS/TARGET_10272.npy
10273,PASTISFresh/DATA_S2/S2_10273.npy,PASTISFresh/ANNOTATIONS/TARGET_10273.npy
10274,PASTISFresh/DATA_S2/S2_10274.npy,PASTISFresh/ANNOTATIONS/TARGET_10274.npy
10276,PASTISFresh/DATA_S2/S2_10276.npy,PASTISFresh/ANNOTATIONS/TARGET_10276.npy
10277,PASTISFresh/DATA_S2/S2_10277.npy,PASTISFresh/ANNOTATIONS/TARGET_10277.npy
10278,PASTISFresh/DATA_S2/S2_10278.npy,PASTISFresh/ANNOTATIONS/TARGET_10278.npy
10281,PASTISFresh/DATA_S2/S2_10281.npy,PASTISFresh/ANNOTATIONS/TARGET_10281.npy
10282,PASTISFresh/DATA_S2/S2_10282.npy,PASTISFresh/ANNOTATIONS/TARGET_10282.npy
10284,PASTISFresh/DATA_S2/S2_10284.npy,PASTISFresh/ANNOTATIONS/TARGET_10284.npy
10286,PASTISFresh/DATA_S2/S2_10286.npy,PASTISFresh/ANNOTATIONS/TARGET_10286.npy
10287,PASTISFresh/DATA_S2/S2_10287.npy,PASTISFresh/ANNOTATIONS/TARGET_10287.npy
10288,PASTISFresh/DATA_S2/S2_10288.npy,PASTISFresh/ANNOTATIONS/TARGET_10288.npy
10290,PASTISFresh/DATA_S2/S2_10290.npy,PASTISFresh/ANNOTATIONS/TARGET_10290.npy
10293,PASTISFresh/DATA_S2/S2_10293.npy,PASTISFresh/ANNOTATIONS/TARGET_10293.npy
10294,PASTISFresh/DATA_S2/S2_10294.npy,PASTISFresh/ANNOTATIONS/TARGET_10294.npy
10295,PASTISFresh/DATA_S2/S2_10295.npy,PASTISFresh/ANNOTATIONS/TARGET_10295.npy
10296,PASTISFresh/DATA_S2/S2_10296.npy,PASTISFresh/ANNOTATIONS/TARGET_10296.npy
10298,PASTISFresh/DATA_S2/S2_10298.npy,PASTISFresh/ANNOTATIONS/TARGET_10298.npy
10299,PASTISFresh/DATA_S2/S2_10299.npy,PASTISFresh/ANNOTATIONS/TARGET_10299.npy
10301,PASTISFresh/DATA_S2/S2_10301.npy,PASTISFresh/ANNOTATIONS/TARGET_10301.npy
10302,PASTISFresh/DATA_S2/S2_10302.npy,PASTISFresh/ANNOTATIONS/TARGET_10302.npy
10303,PASTISFresh/DATA_S2/S2_10303.npy,PASTISFresh/ANNOTATIONS/TARGET_10303.npy
10304,PASTISFresh/DATA_S2/S2_10304.npy,PASTISFresh/ANNOTATIONS/TARGET_10304.npy
10306,PASTISFresh/DATA_S2/S2_10306.npy,PASTISFresh/ANNOTATIONS/TARGET_10306.npy
10307,PASTISFresh/DATA_S2/S2_10307.npy,PASTISFresh/ANNOTATIONS/TARGET_10307.npy
10313,PASTISFresh/DATA_S2/S2_10313.npy,PASTISFresh/ANNOTATIONS/TARGET_10313.npy
10315,PASTISFresh/DATA_S2/S2_10315.npy,PASTISFresh/ANNOTATIONS/TARGET_10315.npy
10316,PASTISFresh/DATA_S2/S2_10316.npy,PASTISFresh/ANNOTATIONS/TARGET_10316.npy
10317,PASTISFresh/DATA_S2/S2_10317.npy,PASTISFresh/ANNOTATIONS/TARGET_10317.npy
10318,PASTISFresh/DATA_S2/S2_10318.npy,PASTISFresh/ANNOTATIONS/TARGET_10318.npy
10320,PASTISFresh/DATA_S2/S2_10320.npy,PASTISFresh/ANNOTATIONS/TARGET_10320.npy
10323,PASTISFresh/DATA_S2/S2_10323.npy,PASTISFresh/ANNOTATIONS/TARGET_10323.npy
10326,PASTISFresh/DATA_S2/S2_10326.npy,PASTISFresh/ANNOTATIONS/TARGET_10326.npy
10328,PASTISFresh/DATA_S2/S2_10328.npy,PASTISFresh/ANNOTATIONS/TARGET_10328.npy
10329,PASTISFresh/DATA_S2/S2_10329.npy,PASTISFresh/ANNOTATIONS/TARGET_10329.npy
10330,PASTISFresh/DATA_S2/S2_10330.npy,PASTISFresh/ANNOTATIONS/TARGET_10330.npy
10332,PASTISFresh/DATA_S2/S2_10332.npy,PASTISFresh/ANNOTATIONS/TARGET_10332.npy
10334,PASTISFresh/DATA_S2/S2_10334.npy,PASTISFresh/ANNOTATIONS/TARGET_10334.npy
10335,PASTISFresh/DATA_S2/S2_10335.npy,PASTISFresh/ANNOTATIONS/TARGET_10335.npy
10336,PASTISFresh/DATA_S2/S2_10336.npy,PASTISFresh/ANNOTATIONS/TARGET_10336.npy
10338,PASTISFresh/DATA_S2/S2_10338.npy,PASTISFresh/ANNOTATIONS/TARGET_10338.npy
10339,PASTISFresh/DATA_S2/S2_10339.npy,PASTISFresh/ANNOTATIONS/TARGET_10339.npy
10342,PASTISFresh/DATA_S2/S2_10342.npy,PASTISFresh/ANNOTATIONS/TARGET_10342.npy
10343,PASTISFresh/DATA_S2/S2_10343.npy,PASTISFresh/ANNOTATIONS/TARGET_10343.npy
10344,PASTISFresh/DATA_S2/S2_10344.npy,PASTISFresh/ANNOTATIONS/TARGET_10344.npy
10349,PASTISFresh/DATA_S2/S2_10349.npy,PASTISFresh/ANNOTATIONS/TARGET_10349.npy
10351,PASTISFresh/DATA_S2/S2_10351.npy,PASTISFresh/ANNOTATIONS/TARGET_10351.npy
10352,PASTISFresh/DATA_S2/S2_10352.npy,PASTISFresh/ANNOTATIONS/TARGET_10352.npy
10356,PASTISFresh/DATA_S2/S2_10356.npy,PASTISFresh/ANNOTATIONS/TARGET_10356.npy
10357,PASTISFresh/DATA_S2/S2_10357.npy,PASTISFresh/ANNOTATIONS/TARGET_10357.npy
10358,PASTISFresh/DATA_S2/S2_10358.npy,PASTISFresh/ANNOTATIONS/TARGET_10358.npy
10364,PASTISFresh/DATA_S2/S2_10364.npy,PASTISFresh/ANNOTATIONS/TARGET_10364.npy
10365,PASTISFresh/DATA_S2/S2_10365.npy,PASTISFresh/ANNOTATIONS/TARGET_10365.npy
10368,PASTISFresh/DATA_S2/S2_10368.npy,PASTISFresh/ANNOTATIONS/TARGET_10368.npy
10369,PASTISFresh/DATA_S2/S2_10369.npy,PASTISFresh/ANNOTATIONS/TARGET_10369.npy
10370,PASTISFresh/DATA_S2/S2_10370.npy,PASTISFresh/ANNOTATIONS/TARGET_10370.npy
10371,PASTISFresh/DATA_S2/S2_10371.npy,PASTISFresh/ANNOTATIONS/TARGET_10371.npy
10373,PASTISFresh/DATA_S2/S2_10373.npy,PASTISFresh/ANNOTATIONS/TARGET_10373.npy
10375,PASTISFresh/DATA_S2/S2_10375.npy,PASTISFresh/ANNOTATIONS/TARGET_10375.npy
10378,PASTISFresh/DATA_S2/S2_10378.npy,PASTISFresh/ANNOTATIONS/TARGET_10378.npy
10379,PASTISFresh/DATA_S2/S2_10379.npy,PASTISFresh/ANNOTATIONS/TARGET_10379.npy
10383,PASTISFresh/DATA_S2/S2_10383.npy,PASTISFresh/ANNOTATIONS/TARGET_10383.npy
10385,PASTISFresh/DATA_S2/S2_10385.npy,PASTISFresh/ANNOTATIONS/TARGET_10385.npy
10386,PASTISFresh/DATA_S2/S2_10386.npy,PASTISFresh/ANNOTATIONS/TARGET_10386.npy
10387,PASTISFresh/DATA_S2/S2_10387.npy,PASTISFresh/ANNOTATIONS/TARGET_10387.npy
10388,PASTISFresh/DATA_S2/S2_10388.npy,PASTISFresh/ANNOTATIONS/TARGET_10388.npy
10391,PASTISFresh/DATA_S2/S2_10391.npy,PASTISFresh/ANNOTATIONS/TARGET_10391.npy
10394,PASTISFresh/DATA_S2/S2_10394.npy,PASTISFresh/ANNOTATIONS/TARGET_10394.npy
10397,PASTISFresh/DATA_S2/S2_10397.npy,PASTISFresh/ANNOTATIONS/TARGET_10397.npy
10400,PASTISFresh/DATA_S2/S2_10400.npy,PASTISFresh/ANNOTATIONS/TARGET_10400.npy
10401,PASTISFresh/DATA_S2/S2_10401.npy,PASTISFresh/ANNOTATIONS/TARGET_10401.npy
10404,PASTISFresh/DATA_S2/S2_10404.npy,PASTISFresh/ANNOTATIONS/TARGET_10404.npy
10405,PASTISFresh/DATA_S2/S2_10405.npy,PASTISFresh/ANNOTATIONS/TARGET_10405.npy
10406,PASTISFresh/DATA_S2/S2_10406.npy,PASTISFresh/ANNOTATIONS/TARGET_10406.npy
10408,PASTISFresh/DATA_S2/S2_10408.npy,PASTISFresh/ANNOTATIONS/TARGET_10408.npy
10410,PASTISFresh/DATA_S2/S2_10410.npy,PASTISFresh/ANNOTATIONS/TARGET_10410.npy
10411,PASTISFresh/DATA_S2/S2_10411.npy,PASTISFresh/ANNOTATIONS/TARGET_10411.npy
10413,PASTISFresh/DATA_S2/S2_10413.npy,PASTISFresh/ANNOTATIONS/TARGET_10413.npy
10414,PASTISFresh/DATA_S2/S2_10414.npy,PASTISFresh/ANNOTATIONS/TARGET_10414.npy
10415,PASTISFresh/DATA_S2/S2_10415.npy,PASTISFresh/ANNOTATIONS/TARGET_10415.npy
10417,PASTISFresh/DATA_S2/S2_10417.npy,PASTISFresh/ANNOTATIONS/TARGET_10417.npy
10418,PASTISFresh/DATA_S2/S2_10418.npy,PASTISFresh/ANNOTATIONS/TARGET_10418.npy
10419,PASTISFresh/DATA_S2/S2_10419.npy,PASTISFresh/ANNOTATIONS/TARGET_10419.npy
10420,PASTISFresh/DATA_S2/S2_10420.npy,PASTISFresh/ANNOTATIONS/TARGET_10420.npy
10421,PASTISFresh/DATA_S2/S2_10421.npy,PASTISFresh/ANNOTATIONS/TARGET_10421.npy
10423,PASTISFresh/DATA_S2/S2_10423.npy,PASTISFresh/ANNOTATIONS/TARGET_10423.npy
10424,PASTISFresh/DATA_S2/S2_10424.npy,PASTISFresh/ANNOTATIONS/TARGET_10424.npy
10425,PASTISFresh/DATA_S2/S2_10425.npy,PASTISFresh/ANNOTATIONS/TARGET_10425.npy
10426,PASTISFresh/DATA_S2/S2_10426.npy,PASTISFresh/ANNOTATIONS/TARGET_10426.npy
10427,PASTISFresh/DATA_S2/S2_10427.npy,PASTISFresh/ANNOTATIONS/TARGET_10427.npy
10429,PASTISFresh/DATA_S2/S2_10429.npy,PASTISFresh/ANNOTATIONS/TARGET_10429.npy
10431,PASTISFresh/DATA_S2/S2_10431.npy,PASTISFresh/ANNOTATIONS/TARGET_10431.npy
10432,PASTISFresh/DATA_S2/S2_10432.npy,PASTISFresh/ANNOTATIONS/TARGET_10432.npy
10433,PASTISFresh/DATA_S2/S2_10433.npy,PASTISFresh/ANNOTATIONS/TARGET_10433.npy
10434,PASTISFresh/DATA_S2/S2_10434.npy,PASTISFresh/ANNOTATIONS/TARGET_10434.npy
10437,PASTISFresh/DATA_S2/S2_10437.npy,PASTISFresh/ANNOTATIONS/TARGET_10437.npy
10440,PASTISFresh/DATA_S2/S2_10440.npy,PASTISFresh/ANNOTATIONS/TARGET_10440.npy
10442,PASTISFresh/DATA_S2/S2_10442.npy,PASTISFresh/ANNOTATIONS/TARGET_10442.npy
10445,PASTISFresh/DATA_S2/S2_10445.npy,PASTISFresh/ANNOTATIONS/TARGET_10445.npy
10446,PASTISFresh/DATA_S2/S2_10446.npy,PASTISFresh/ANNOTATIONS/TARGET_10446.npy
10452,PASTISFresh/DATA_S2/S2_10452.npy,PASTISFresh/ANNOTATIONS/TARGET_10452.npy
10454,PASTISFresh/DATA_S2/S2_10454.npy,PASTISFresh/ANNOTATIONS/TARGET_10454.npy
10458,PASTISFresh/DATA_S2/S2_10458.npy,PASTISFresh/ANNOTATIONS/TARGET_10458.npy
10461,PASTISFresh/DATA_S2/S2_10461.npy,PASTISFresh/ANNOTATIONS/TARGET_10461.npy
10463,PASTISFresh/DATA_S2/S2_10463.npy,PASTISFresh/ANNOTATIONS/TARGET_10463.npy
