fieldID,imagepath,labelpath,datepath
201,data16/201_sits.npy,data16/201_labels.npy,data16/201_dates.npy
202,data16/202_sits.npy,data16/202_labels.npy,data16/202_dates.npy
203,data16/203_sits.npy,data16/203_labels.npy,data16/203_dates.npy
204,data16/204_sits.npy,data16/204_labels.npy,data16/204_dates.npy
224,data16/224_sits.npy,data16/224_labels.npy,data16/224_dates.npy
226,data16/226_sits.npy,data16/226_labels.npy,data16/226_dates.npy
227,data16/227_sits.npy,data16/227_labels.npy,data16/227_dates.npy
228,data16/228_sits.npy,data16/228_labels.npy,data16/228_dates.npy
229,data16/229_sits.npy,data16/229_labels.npy,data16/229_dates.npy
232,data16/232_sits.npy,data16/232_labels.npy,data16/232_dates.npy
233,data16/233_sits.npy,data16/233_labels.npy,data16/233_dates.npy
234,data16/234_sits.npy,data16/234_labels.npy,data16/234_dates.npy
236,data16/236_sits.npy,data16/236_labels.npy,data16/236_dates.npy
237,data16/237_sits.npy,data16/237_labels.npy,data16/237_dates.npy
248,data16/248_sits.npy,data16/248_labels.npy,data16/248_dates.npy
249,data16/249_sits.npy,data16/249_labels.npy,data16/249_dates.npy
251,data16/251_sits.npy,data16/251_labels.npy,data16/251_dates.npy
252,data16/252_sits.npy,data16/252_labels.npy,data16/252_dates.npy
253,data16/253_sits.npy,data16/253_labels.npy,data16/253_dates.npy
263,data16/263_sits.npy,data16/263_labels.npy,data16/263_dates.npy
264,data16/264_sits.npy,data16/264_labels.npy,data16/264_dates.npy
265,data16/265_sits.npy,data16/265_labels.npy,data16/265_dates.npy
266,data16/266_sits.npy,data16/266_labels.npy,data16/266_dates.npy
267,data16/267_sits.npy,data16/267_labels.npy,data16/267_dates.npy
268,data16/268_sits.npy,data16/268_labels.npy,data16/268_dates.npy
271,data16/271_sits.npy,data16/271_labels.npy,data16/271_dates.npy
272,data16/272_sits.npy,data16/272_labels.npy,data16/272_dates.npy
273,data16/273_sits.npy,data16/273_labels.npy,data16/273_dates.npy
274,data16/274_sits.npy,data16/274_labels.npy,data16/274_dates.npy
275,data16/275_sits.npy,data16/275_labels.npy,data16/275_dates.npy
276,data16/276_sits.npy,data16/276_labels.npy,data16/276_dates.npy
279,data16/279_sits.npy,data16/279_labels.npy,data16/279_dates.npy
280,data16/280_sits.npy,data16/280_labels.npy,data16/280_dates.npy
281,data16/281_sits.npy,data16/281_labels.npy,data16/281_dates.npy
282,data16/282_sits.npy,data16/282_labels.npy,data16/282_dates.npy
283,data16/283_sits.npy,data16/283_labels.npy,data16/283_dates.npy
284,data16/284_sits.npy,data16/284_labels.npy,data16/284_dates.npy
287,data16/287_sits.npy,data16/287_labels.npy,data16/287_dates.npy
288,data16/288_sits.npy,data16/288_labels.npy,data16/288_dates.npy
289,data16/289_sits.npy,data16/289_labels.npy,data16/289_dates.npy
291,data16/291_sits.npy,data16/291_labels.npy,data16/291_dates.npy
292,data16/292_sits.npy,data16/292_labels.npy,data16/292_dates.npy
311,data16/311_sits.npy,data16/311_labels.npy,data16/311_dates.npy
312,data16/312_sits.npy,data16/312_labels.npy,data16/312_dates.npy
313,data16/313_sits.npy,data16/313_labels.npy,data16/313_dates.npy
314,data16/314_sits.npy,data16/314_labels.npy,data16/314_dates.npy
315,data16/315_sits.npy,data16/315_labels.npy,data16/315_dates.npy
316,data16/316_sits.npy,data16/316_labels.npy,data16/316_dates.npy
319,data16/319_sits.npy,data16/319_labels.npy,data16/319_dates.npy
320,data16/320_sits.npy,data16/320_labels.npy,data16/320_dates.npy
321,data16/321_sits.npy,data16/321_labels.npy,data16/321_dates.npy
322,data16/322_sits.npy,data16/322_labels.npy,data16/322_dates.npy
323,data16/323_sits.npy,data16/323_labels.npy,data16/323_dates.npy
324,data16/324_sits.npy,data16/324_labels.npy,data16/324_dates.npy
335,data16/335_sits.npy,data16/335_labels.npy,data16/335_dates.npy
336,data16/336_sits.npy,data16/336_labels.npy,data16/336_dates.npy
337,data16/337_sits.npy,data16/337_labels.npy,data16/337_dates.npy
338,data16/338_sits.npy,data16/338_labels.npy,data16/338_dates.npy
339,data16/339_sits.npy,data16/339_labels.npy,data16/339_dates.npy
340,data16/340_sits.npy,data16/340_labels.npy,data16/340_dates.npy
350,data16/350_sits.npy,data16/350_labels.npy,data16/350_dates.npy
352,data16/352_sits.npy,data16/352_labels.npy,data16/352_dates.npy
354,data16/354_sits.npy,data16/354_labels.npy,data16/354_dates.npy
355,data16/355_sits.npy,data16/355_labels.npy,data16/355_dates.npy
359,data16/359_sits.npy,data16/359_labels.npy,data16/359_dates.npy
360,data16/360_sits.npy,data16/360_labels.npy,data16/360_dates.npy
362,data16/362_sits.npy,data16/362_labels.npy,data16/362_dates.npy
369,data16/369_sits.npy,data16/369_labels.npy,data16/369_dates.npy
370,data16/370_sits.npy,data16/370_labels.npy,data16/370_dates.npy
374,data16/374_sits.npy,data16/374_labels.npy,data16/374_dates.npy
375,data16/375_sits.npy,data16/375_labels.npy,data16/375_dates.npy
399,data16/399_sits.npy,data16/399_labels.npy,data16/399_dates.npy
400,data16/400_sits.npy,data16/400_labels.npy,data16/400_dates.npy
407,data16/407_sits.npy,data16/407_labels.npy,data16/407_dates.npy
409,data16/409_sits.npy,data16/409_labels.npy,data16/409_dates.npy
422,data16/422_sits.npy,data16/422_labels.npy,data16/422_dates.npy
424,data16/424_sits.npy,data16/424_labels.npy,data16/424_dates.npy
425,data16/425_sits.npy,data16/425_labels.npy,data16/425_dates.npy
427,data16/427_sits.npy,data16/427_labels.npy,data16/427_dates.npy
437,data16/437_sits.npy,data16/437_labels.npy,data16/437_dates.npy
438,data16/438_sits.npy,data16/438_labels.npy,data16/438_dates.npy
439,data16/439_sits.npy,data16/439_labels.npy,data16/439_dates.npy
440,data16/440_sits.npy,data16/440_labels.npy,data16/440_dates.npy
442,data16/442_sits.npy,data16/442_labels.npy,data16/442_dates.npy
445,data16/445_sits.npy,data16/445_labels.npy,data16/445_dates.npy
447,data16/447_sits.npy,data16/447_labels.npy,data16/447_dates.npy
448,data16/448_sits.npy,data16/448_labels.npy,data16/448_dates.npy
449,data16/449_sits.npy,data16/449_labels.npy,data16/449_dates.npy
450,data16/450_sits.npy,data16/450_labels.npy,data16/450_dates.npy
453,data16/453_sits.npy,data16/453_labels.npy,data16/453_dates.npy
454,data16/454_sits.npy,data16/454_labels.npy,data16/454_dates.npy
455,data16/455_sits.npy,data16/455_labels.npy,data16/455_dates.npy
457,data16/457_sits.npy,data16/457_labels.npy,data16/457_dates.npy
487,data16/487_sits.npy,data16/487_labels.npy,data16/487_dates.npy
488,data16/488_sits.npy,data16/488_labels.npy,data16/488_dates.npy
490,data16/490_sits.npy,data16/490_labels.npy,data16/490_dates.npy
493,data16/493_sits.npy,data16/493_labels.npy,data16/493_dates.npy
494,data16/494_sits.npy,data16/494_labels.npy,data16/494_dates.npy
495,data16/495_sits.npy,data16/495_labels.npy,data16/495_dates.npy
498,data16/498_sits.npy,data16/498_labels.npy,data16/498_dates.npy
509,data16/509_sits.npy,data16/509_labels.npy,data16/509_dates.npy
510,data16/510_sits.npy,data16/510_labels.npy,data16/510_dates.npy
512,data16/512_sits.npy,data16/512_labels.npy,data16/512_dates.npy
513,data16/513_sits.npy,data16/513_labels.npy,data16/513_dates.npy
514,data16/514_sits.npy,data16/514_labels.npy,data16/514_dates.npy
524,data16/524_sits.npy,data16/524_labels.npy,data16/524_dates.npy
525,data16/525_sits.npy,data16/525_labels.npy,data16/525_dates.npy
526,data16/526_sits.npy,data16/526_labels.npy,data16/526_dates.npy
527,data16/527_sits.npy,data16/527_labels.npy,data16/527_dates.npy
528,data16/528_sits.npy,data16/528_labels.npy,data16/528_dates.npy
529,data16/529_sits.npy,data16/529_labels.npy,data16/529_dates.npy
532,data16/532_sits.npy,data16/532_labels.npy,data16/532_dates.npy
533,data16/533_sits.npy,data16/533_labels.npy,data16/533_dates.npy
534,data16/534_sits.npy,data16/534_labels.npy,data16/534_dates.npy
535,data16/535_sits.npy,data16/535_labels.npy,data16/535_dates.npy
536,data16/536_sits.npy,data16/536_labels.npy,data16/536_dates.npy
537,data16/537_sits.npy,data16/537_labels.npy,data16/537_dates.npy
540,data16/540_sits.npy,data16/540_labels.npy,data16/540_dates.npy
541,data16/541_sits.npy,data16/541_labels.npy,data16/541_dates.npy
542,data16/542_sits.npy,data16/542_labels.npy,data16/542_dates.npy
543,data16/543_sits.npy,data16/543_labels.npy,data16/543_dates.npy
572,data16/572_sits.npy,data16/572_labels.npy,data16/572_dates.npy
573,data16/573_sits.npy,data16/573_labels.npy,data16/573_dates.npy
574,data16/574_sits.npy,data16/574_labels.npy,data16/574_dates.npy
575,data16/575_sits.npy,data16/575_labels.npy,data16/575_dates.npy
576,data16/576_sits.npy,data16/576_labels.npy,data16/576_dates.npy
577,data16/577_sits.npy,data16/577_labels.npy,data16/577_dates.npy
580,data16/580_sits.npy,data16/580_labels.npy,data16/580_dates.npy
596,data16/596_sits.npy,data16/596_labels.npy,data16/596_dates.npy
597,data16/597_sits.npy,data16/597_labels.npy,data16/597_dates.npy
598,data16/598_sits.npy,data16/598_labels.npy,data16/598_dates.npy
599,data16/599_sits.npy,data16/599_labels.npy,data16/599_dates.npy
600,data16/600_sits.npy,data16/600_labels.npy,data16/600_dates.npy
802,data16/802_sits.npy,data16/802_labels.npy,data16/802_dates.npy
804,data16/804_sits.npy,data16/804_labels.npy,data16/804_dates.npy
805,data16/805_sits.npy,data16/805_labels.npy,data16/805_dates.npy
834,data16/834_sits.npy,data16/834_labels.npy,data16/834_dates.npy
835,data16/835_sits.npy,data16/835_labels.npy,data16/835_dates.npy
837,data16/837_sits.npy,data16/837_labels.npy,data16/837_dates.npy
842,data16/842_sits.npy,data16/842_labels.npy,data16/842_dates.npy
844,data16/844_sits.npy,data16/844_labels.npy,data16/844_dates.npy
845,data16/845_sits.npy,data16/845_labels.npy,data16/845_dates.npy
849,data16/849_sits.npy,data16/849_labels.npy,data16/849_dates.npy
850,data16/850_sits.npy,data16/850_labels.npy,data16/850_dates.npy
852,data16/852_sits.npy,data16/852_labels.npy,data16/852_dates.npy
854,data16/854_sits.npy,data16/854_labels.npy,data16/854_dates.npy
888,data16/888_sits.npy,data16/888_labels.npy,data16/888_dates.npy
889,data16/889_sits.npy,data16/889_labels.npy,data16/889_dates.npy
890,data16/890_sits.npy,data16/890_labels.npy,data16/890_dates.npy
892,data16/892_sits.npy,data16/892_labels.npy,data16/892_dates.npy
893,data16/893_sits.npy,data16/893_labels.npy,data16/893_dates.npy
920,data16/920_sits.npy,data16/920_labels.npy,data16/920_dates.npy
922,data16/922_sits.npy,data16/922_labels.npy,data16/922_dates.npy
923,data16/923_sits.npy,data16/923_labels.npy,data16/923_dates.npy
924,data16/924_sits.npy,data16/924_labels.npy,data16/924_dates.npy
925,data16/925_sits.npy,data16/925_labels.npy,data16/925_dates.npy
928,data16/928_sits.npy,data16/928_labels.npy,data16/928_dates.npy
929,data16/929_sits.npy,data16/929_labels.npy,data16/929_dates.npy
930,data16/930_sits.npy,data16/930_labels.npy,data16/930_dates.npy
932,data16/932_sits.npy,data16/932_labels.npy,data16/932_dates.npy
933,data16/933_sits.npy,data16/933_labels.npy,data16/933_dates.npy
937,data16/937_sits.npy,data16/937_labels.npy,data16/937_dates.npy
938,data16/938_sits.npy,data16/938_labels.npy,data16/938_dates.npy
939,data16/939_sits.npy,data16/939_labels.npy,data16/939_dates.npy
940,data16/940_sits.npy,data16/940_labels.npy,data16/940_dates.npy
978,data16/978_sits.npy,data16/978_labels.npy,data16/978_dates.npy
1007,data16/1007_sits.npy,data16/1007_labels.npy,data16/1007_dates.npy
1008,data16/1008_sits.npy,data16/1008_labels.npy,data16/1008_dates.npy
1009,data16/1009_sits.npy,data16/1009_labels.npy,data16/1009_dates.npy
1010,data16/1010_sits.npy,data16/1010_labels.npy,data16/1010_dates.npy
1011,data16/1011_sits.npy,data16/1011_labels.npy,data16/1011_dates.npy
1012,data16/1012_sits.npy,data16/1012_labels.npy,data16/1012_dates.npy
1015,data16/1015_sits.npy,data16/1015_labels.npy,data16/1015_dates.npy
1016,data16/1016_sits.npy,data16/1016_labels.npy,data16/1016_dates.npy
1017,data16/1017_sits.npy,data16/1017_labels.npy,data16/1017_dates.npy
1018,data16/1018_sits.npy,data16/1018_labels.npy,data16/1018_dates.npy
1019,data16/1019_sits.npy,data16/1019_labels.npy,data16/1019_dates.npy
1020,data16/1020_sits.npy,data16/1020_labels.npy,data16/1020_dates.npy
1023,data16/1023_sits.npy,data16/1023_labels.npy,data16/1023_dates.npy
1024,data16/1024_sits.npy,data16/1024_labels.npy,data16/1024_dates.npy
1025,data16/1025_sits.npy,data16/1025_labels.npy,data16/1025_dates.npy
1026,data16/1026_sits.npy,data16/1026_labels.npy,data16/1026_dates.npy
1027,data16/1027_sits.npy,data16/1027_labels.npy,data16/1027_dates.npy
1028,data16/1028_sits.npy,data16/1028_labels.npy,data16/1028_dates.npy
1094,data16/1094_sits.npy,data16/1094_labels.npy,data16/1094_dates.npy
1096,data16/1096_sits.npy,data16/1096_labels.npy,data16/1096_dates.npy
1097,data16/1097_sits.npy,data16/1097_labels.npy,data16/1097_dates.npy
1098,data16/1098_sits.npy,data16/1098_labels.npy,data16/1098_dates.npy
1099,data16/1099_sits.npy,data16/1099_labels.npy,data16/1099_dates.npy
1102,data16/1102_sits.npy,data16/1102_labels.npy,data16/1102_dates.npy
1103,data16/1103_sits.npy,data16/1103_labels.npy,data16/1103_dates.npy
1104,data16/1104_sits.npy,data16/1104_labels.npy,data16/1104_dates.npy
1106,data16/1106_sits.npy,data16/1106_labels.npy,data16/1106_dates.npy
1107,data16/1107_sits.npy,data16/1107_labels.npy,data16/1107_dates.npy
1111,data16/1111_sits.npy,data16/1111_labels.npy,data16/1111_dates.npy
1112,data16/1112_sits.npy,data16/1112_labels.npy,data16/1112_dates.npy
1113,data16/1113_sits.npy,data16/1113_labels.npy,data16/1113_dates.npy
1114,data16/1114_sits.npy,data16/1114_labels.npy,data16/1114_dates.npy
1181,data16/1181_sits.npy,data16/1181_labels.npy,data16/1181_dates.npy
1182,data16/1182_sits.npy,data16/1182_labels.npy,data16/1182_dates.npy
1183,data16/1183_sits.npy,data16/1183_labels.npy,data16/1183_dates.npy
1184,data16/1184_sits.npy,data16/1184_labels.npy,data16/1184_dates.npy
1185,data16/1185_sits.npy,data16/1185_labels.npy,data16/1185_dates.npy
1186,data16/1186_sits.npy,data16/1186_labels.npy,data16/1186_dates.npy
1189,data16/1189_sits.npy,data16/1189_labels.npy,data16/1189_dates.npy
1190,data16/1190_sits.npy,data16/1190_labels.npy,data16/1190_dates.npy
1191,data16/1191_sits.npy,data16/1191_labels.npy,data16/1191_dates.npy
1192,data16/1192_sits.npy,data16/1192_labels.npy,data16/1192_dates.npy
1193,data16/1193_sits.npy,data16/1193_labels.npy,data16/1193_dates.npy
1194,data16/1194_sits.npy,data16/1194_labels.npy,data16/1194_dates.npy
1197,data16/1197_sits.npy,data16/1197_labels.npy,data16/1197_dates.npy
1198,data16/1198_sits.npy,data16/1198_labels.npy,data16/1198_dates.npy
1199,data16/1199_sits.npy,data16/1199_labels.npy,data16/1199_dates.npy
1200,data16/1200_sits.npy,data16/1200_labels.npy,data16/1200_dates.npy
1201,data16/1201_sits.npy,data16/1201_labels.npy,data16/1201_dates.npy
1202,data16/1202_sits.npy,data16/1202_labels.npy,data16/1202_dates.npy
1269,data16/1269_sits.npy,data16/1269_labels.npy,data16/1269_dates.npy
1270,data16/1270_sits.npy,data16/1270_labels.npy,data16/1270_dates.npy
1272,data16/1272_sits.npy,data16/1272_labels.npy,data16/1272_dates.npy
1277,data16/1277_sits.npy,data16/1277_labels.npy,data16/1277_dates.npy
1279,data16/1279_sits.npy,data16/1279_labels.npy,data16/1279_dates.npy
1280,data16/1280_sits.npy,data16/1280_labels.npy,data16/1280_dates.npy
1284,data16/1284_sits.npy,data16/1284_labels.npy,data16/1284_dates.npy
1287,data16/1287_sits.npy,data16/1287_labels.npy,data16/1287_dates.npy
1289,data16/1289_sits.npy,data16/1289_labels.npy,data16/1289_dates.npy
1509,data16/1509_sits.npy,data16/1509_labels.npy,data16/1509_dates.npy
1521,data16/1521_sits.npy,data16/1521_labels.npy,data16/1521_dates.npy
1522,data16/1522_sits.npy,data16/1522_labels.npy,data16/1522_dates.npy
1523,data16/1523_sits.npy,data16/1523_labels.npy,data16/1523_dates.npy
1524,data16/1524_sits.npy,data16/1524_labels.npy,data16/1524_dates.npy
1526,data16/1526_sits.npy,data16/1526_labels.npy,data16/1526_dates.npy
1529,data16/1529_sits.npy,data16/1529_labels.npy,data16/1529_dates.npy
1531,data16/1531_sits.npy,data16/1531_labels.npy,data16/1531_dates.npy
1532,data16/1532_sits.npy,data16/1532_labels.npy,data16/1532_dates.npy
1533,data16/1533_sits.npy,data16/1533_labels.npy,data16/1533_dates.npy
1534,data16/1534_sits.npy,data16/1534_labels.npy,data16/1534_dates.npy
1537,data16/1537_sits.npy,data16/1537_labels.npy,data16/1537_dates.npy
1538,data16/1538_sits.npy,data16/1538_labels.npy,data16/1538_dates.npy
1539,data16/1539_sits.npy,data16/1539_labels.npy,data16/1539_dates.npy
1541,data16/1541_sits.npy,data16/1541_labels.npy,data16/1541_dates.npy
1542,data16/1542_sits.npy,data16/1542_labels.npy,data16/1542_dates.npy
1546,data16/1546_sits.npy,data16/1546_labels.npy,data16/1546_dates.npy
1547,data16/1547_sits.npy,data16/1547_labels.npy,data16/1547_dates.npy
1548,data16/1548_sits.npy,data16/1548_labels.npy,data16/1548_dates.npy
1549,data16/1549_sits.npy,data16/1549_labels.npy,data16/1549_dates.npy
1553,data16/1553_sits.npy,data16/1553_labels.npy,data16/1553_dates.npy
1554,data16/1554_sits.npy,data16/1554_labels.npy,data16/1554_dates.npy
1556,data16/1556_sits.npy,data16/1556_labels.npy,data16/1556_dates.npy
1558,data16/1558_sits.npy,data16/1558_labels.npy,data16/1558_dates.npy
1588,data16/1588_sits.npy,data16/1588_labels.npy,data16/1588_dates.npy
1589,data16/1589_sits.npy,data16/1589_labels.npy,data16/1589_dates.npy
1595,data16/1595_sits.npy,data16/1595_labels.npy,data16/1595_dates.npy
1596,data16/1596_sits.npy,data16/1596_labels.npy,data16/1596_dates.npy
1597,data16/1597_sits.npy,data16/1597_labels.npy,data16/1597_dates.npy
1608,data16/1608_sits.npy,data16/1608_labels.npy,data16/1608_dates.npy
1609,data16/1609_sits.npy,data16/1609_labels.npy,data16/1609_dates.npy
1610,data16/1610_sits.npy,data16/1610_labels.npy,data16/1610_dates.npy
1611,data16/1611_sits.npy,data16/1611_labels.npy,data16/1611_dates.npy
1612,data16/1612_sits.npy,data16/1612_labels.npy,data16/1612_dates.npy
1613,data16/1613_sits.npy,data16/1613_labels.npy,data16/1613_dates.npy
1616,data16/1616_sits.npy,data16/1616_labels.npy,data16/1616_dates.npy
1617,data16/1617_sits.npy,data16/1617_labels.npy,data16/1617_dates.npy
1618,data16/1618_sits.npy,data16/1618_labels.npy,data16/1618_dates.npy
1619,data16/1619_sits.npy,data16/1619_labels.npy,data16/1619_dates.npy
1620,data16/1620_sits.npy,data16/1620_labels.npy,data16/1620_dates.npy
1621,data16/1621_sits.npy,data16/1621_labels.npy,data16/1621_dates.npy
1624,data16/1624_sits.npy,data16/1624_labels.npy,data16/1624_dates.npy
1625,data16/1625_sits.npy,data16/1625_labels.npy,data16/1625_dates.npy
1627,data16/1627_sits.npy,data16/1627_labels.npy,data16/1627_dates.npy
1628,data16/1628_sits.npy,data16/1628_labels.npy,data16/1628_dates.npy
1629,data16/1629_sits.npy,data16/1629_labels.npy,data16/1629_dates.npy
1632,data16/1632_sits.npy,data16/1632_labels.npy,data16/1632_dates.npy
1633,data16/1633_sits.npy,data16/1633_labels.npy,data16/1633_dates.npy
1634,data16/1634_sits.npy,data16/1634_labels.npy,data16/1634_dates.npy
1635,data16/1635_sits.npy,data16/1635_labels.npy,data16/1635_dates.npy
1637,data16/1637_sits.npy,data16/1637_labels.npy,data16/1637_dates.npy
1640,data16/1640_sits.npy,data16/1640_labels.npy,data16/1640_dates.npy
1641,data16/1641_sits.npy,data16/1641_labels.npy,data16/1641_dates.npy
1642,data16/1642_sits.npy,data16/1642_labels.npy,data16/1642_dates.npy
1643,data16/1643_sits.npy,data16/1643_labels.npy,data16/1643_dates.npy
1644,data16/1644_sits.npy,data16/1644_labels.npy,data16/1644_dates.npy
1645,data16/1645_sits.npy,data16/1645_labels.npy,data16/1645_dates.npy
1674,data16/1674_sits.npy,data16/1674_labels.npy,data16/1674_dates.npy
1675,data16/1675_sits.npy,data16/1675_labels.npy,data16/1675_dates.npy
1682,data16/1682_sits.npy,data16/1682_labels.npy,data16/1682_dates.npy
1684,data16/1684_sits.npy,data16/1684_labels.npy,data16/1684_dates.npy
1695,data16/1695_sits.npy,data16/1695_labels.npy,data16/1695_dates.npy
1697,data16/1697_sits.npy,data16/1697_labels.npy,data16/1697_dates.npy
1699,data16/1699_sits.npy,data16/1699_labels.npy,data16/1699_dates.npy
1700,data16/1700_sits.npy,data16/1700_labels.npy,data16/1700_dates.npy
1704,data16/1704_sits.npy,data16/1704_labels.npy,data16/1704_dates.npy
1705,data16/1705_sits.npy,data16/1705_labels.npy,data16/1705_dates.npy
1707,data16/1707_sits.npy,data16/1707_labels.npy,data16/1707_dates.npy
1712,data16/1712_sits.npy,data16/1712_labels.npy,data16/1712_dates.npy
1714,data16/1714_sits.npy,data16/1714_labels.npy,data16/1714_dates.npy
1715,data16/1715_sits.npy,data16/1715_labels.npy,data16/1715_dates.npy
1719,data16/1719_sits.npy,data16/1719_labels.npy,data16/1719_dates.npy
1720,data16/1720_sits.npy,data16/1720_labels.npy,data16/1720_dates.npy
1722,data16/1722_sits.npy,data16/1722_labels.npy,data16/1722_dates.npy
1724,data16/1724_sits.npy,data16/1724_labels.npy,data16/1724_dates.npy
1727,data16/1727_sits.npy,data16/1727_labels.npy,data16/1727_dates.npy
1729,data16/1729_sits.npy,data16/1729_labels.npy,data16/1729_dates.npy
1730,data16/1730_sits.npy,data16/1730_labels.npy,data16/1730_dates.npy
1732,data16/1732_sits.npy,data16/1732_labels.npy,data16/1732_dates.npy
1750,data16/1750_sits.npy,data16/1750_labels.npy,data16/1750_dates.npy
1754,data16/1754_sits.npy,data16/1754_labels.npy,data16/1754_dates.npy
1755,data16/1755_sits.npy,data16/1755_labels.npy,data16/1755_dates.npy
1758,data16/1758_sits.npy,data16/1758_labels.npy,data16/1758_dates.npy
1759,data16/1759_sits.npy,data16/1759_labels.npy,data16/1759_dates.npy
1760,data16/1760_sits.npy,data16/1760_labels.npy,data16/1760_dates.npy
1762,data16/1762_sits.npy,data16/1762_labels.npy,data16/1762_dates.npy
1763,data16/1763_sits.npy,data16/1763_labels.npy,data16/1763_dates.npy
1767,data16/1767_sits.npy,data16/1767_labels.npy,data16/1767_dates.npy
1769,data16/1769_sits.npy,data16/1769_labels.npy,data16/1769_dates.npy
1770,data16/1770_sits.npy,data16/1770_labels.npy,data16/1770_dates.npy
1782,data16/1782_sits.npy,data16/1782_labels.npy,data16/1782_dates.npy
1783,data16/1783_sits.npy,data16/1783_labels.npy,data16/1783_dates.npy
1784,data16/1784_sits.npy,data16/1784_labels.npy,data16/1784_dates.npy
1785,data16/1785_sits.npy,data16/1785_labels.npy,data16/1785_dates.npy
1787,data16/1787_sits.npy,data16/1787_labels.npy,data16/1787_dates.npy
1790,data16/1790_sits.npy,data16/1790_labels.npy,data16/1790_dates.npy
1792,data16/1792_sits.npy,data16/1792_labels.npy,data16/1792_dates.npy
1793,data16/1793_sits.npy,data16/1793_labels.npy,data16/1793_dates.npy
1794,data16/1794_sits.npy,data16/1794_labels.npy,data16/1794_dates.npy
1795,data16/1795_sits.npy,data16/1795_labels.npy,data16/1795_dates.npy
1798,data16/1798_sits.npy,data16/1798_labels.npy,data16/1798_dates.npy
1799,data16/1799_sits.npy,data16/1799_labels.npy,data16/1799_dates.npy
1802,data16/1802_sits.npy,data16/1802_labels.npy,data16/1802_dates.npy
1803,data16/1803_sits.npy,data16/1803_labels.npy,data16/1803_dates.npy
