fieldID,imagepath,labelpath,datepath
17332,data16/17332_sits.npy,data16/17332_labels.npy,data16/17332_dates.npy
17333,data16/17333_sits.npy,data16/17333_labels.npy,data16/17333_dates.npy
17334,data16/17334_sits.npy,data16/17334_labels.npy,data16/17334_dates.npy
17502,data16/17502_sits.npy,data16/17502_labels.npy,data16/17502_dates.npy
17503,data16/17503_sits.npy,data16/17503_labels.npy,data16/17503_dates.npy
17504,data16/17504_sits.npy,data16/17504_labels.npy,data16/17504_dates.npy
17505,data16/17505_sits.npy,data16/17505_labels.npy,data16/17505_dates.npy
17507,data16/17507_sits.npy,data16/17507_labels.npy,data16/17507_dates.npy
17508,data16/17508_sits.npy,data16/17508_labels.npy,data16/17508_dates.npy
17509,data16/17509_sits.npy,data16/17509_labels.npy,data16/17509_dates.npy
17510,data16/17510_sits.npy,data16/17510_labels.npy,data16/17510_dates.npy
17677,data16/17677_sits.npy,data16/17677_labels.npy,data16/17677_dates.npy
17678,data16/17678_sits.npy,data16/17678_labels.npy,data16/17678_dates.npy
17679,data16/17679_sits.npy,data16/17679_labels.npy,data16/17679_dates.npy
17680,data16/17680_sits.npy,data16/17680_labels.npy,data16/17680_dates.npy
17681,data16/17681_sits.npy,data16/17681_labels.npy,data16/17681_dates.npy
17682,data16/17682_sits.npy,data16/17682_labels.npy,data16/17682_dates.npy
17683,data16/17683_sits.npy,data16/17683_labels.npy,data16/17683_dates.npy
17684,data16/17684_sits.npy,data16/17684_labels.npy,data16/17684_dates.npy
17685,data16/17685_sits.npy,data16/17685_labels.npy,data16/17685_dates.npy
17686,data16/17686_sits.npy,data16/17686_labels.npy,data16/17686_dates.npy
17687,data16/17687_sits.npy,data16/17687_labels.npy,data16/17687_dates.npy
17688,data16/17688_sits.npy,data16/17688_labels.npy,data16/17688_dates.npy
17690,data16/17690_sits.npy,data16/17690_labels.npy,data16/17690_dates.npy
17852,data16/17852_sits.npy,data16/17852_labels.npy,data16/17852_dates.npy
17853,data16/17853_sits.npy,data16/17853_labels.npy,data16/17853_dates.npy
17854,data16/17854_sits.npy,data16/17854_labels.npy,data16/17854_dates.npy
17855,data16/17855_sits.npy,data16/17855_labels.npy,data16/17855_dates.npy
17856,data16/17856_sits.npy,data16/17856_labels.npy,data16/17856_dates.npy
17857,data16/17857_sits.npy,data16/17857_labels.npy,data16/17857_dates.npy
17858,data16/17858_sits.npy,data16/17858_labels.npy,data16/17858_dates.npy
17859,data16/17859_sits.npy,data16/17859_labels.npy,data16/17859_dates.npy
17860,data16/17860_sits.npy,data16/17860_labels.npy,data16/17860_dates.npy
17861,data16/17861_sits.npy,data16/17861_labels.npy,data16/17861_dates.npy
17862,data16/17862_sits.npy,data16/17862_labels.npy,data16/17862_dates.npy
17863,data16/17863_sits.npy,data16/17863_labels.npy,data16/17863_dates.npy
17864,data16/17864_sits.npy,data16/17864_labels.npy,data16/17864_dates.npy
18027,data16/18027_sits.npy,data16/18027_labels.npy,data16/18027_dates.npy
18028,data16/18028_sits.npy,data16/18028_labels.npy,data16/18028_dates.npy
18029,data16/18029_sits.npy,data16/18029_labels.npy,data16/18029_dates.npy
18030,data16/18030_sits.npy,data16/18030_labels.npy,data16/18030_dates.npy
18031,data16/18031_sits.npy,data16/18031_labels.npy,data16/18031_dates.npy
18032,data16/18032_sits.npy,data16/18032_labels.npy,data16/18032_dates.npy
18033,data16/18033_sits.npy,data16/18033_labels.npy,data16/18033_dates.npy
18034,data16/18034_sits.npy,data16/18034_labels.npy,data16/18034_dates.npy
18035,data16/18035_sits.npy,data16/18035_labels.npy,data16/18035_dates.npy
18036,data16/18036_sits.npy,data16/18036_labels.npy,data16/18036_dates.npy
18037,data16/18037_sits.npy,data16/18037_labels.npy,data16/18037_dates.npy
18038,data16/18038_sits.npy,data16/18038_labels.npy,data16/18038_dates.npy
18039,data16/18039_sits.npy,data16/18039_labels.npy,data16/18039_dates.npy
18040,data16/18040_sits.npy,data16/18040_labels.npy,data16/18040_dates.npy
18202,data16/18202_sits.npy,data16/18202_labels.npy,data16/18202_dates.npy
18203,data16/18203_sits.npy,data16/18203_labels.npy,data16/18203_dates.npy
18204,data16/18204_sits.npy,data16/18204_labels.npy,data16/18204_dates.npy
18206,data16/18206_sits.npy,data16/18206_labels.npy,data16/18206_dates.npy
18207,data16/18207_sits.npy,data16/18207_labels.npy,data16/18207_dates.npy
18208,data16/18208_sits.npy,data16/18208_labels.npy,data16/18208_dates.npy
18209,data16/18209_sits.npy,data16/18209_labels.npy,data16/18209_dates.npy
18211,data16/18211_sits.npy,data16/18211_labels.npy,data16/18211_dates.npy
18212,data16/18212_sits.npy,data16/18212_labels.npy,data16/18212_dates.npy
18213,data16/18213_sits.npy,data16/18213_labels.npy,data16/18213_dates.npy
18214,data16/18214_sits.npy,data16/18214_labels.npy,data16/18214_dates.npy
18377,data16/18377_sits.npy,data16/18377_labels.npy,data16/18377_dates.npy
18378,data16/18378_sits.npy,data16/18378_labels.npy,data16/18378_dates.npy
18379,data16/18379_sits.npy,data16/18379_labels.npy,data16/18379_dates.npy
18380,data16/18380_sits.npy,data16/18380_labels.npy,data16/18380_dates.npy
18382,data16/18382_sits.npy,data16/18382_labels.npy,data16/18382_dates.npy
18383,data16/18383_sits.npy,data16/18383_labels.npy,data16/18383_dates.npy
18384,data16/18384_sits.npy,data16/18384_labels.npy,data16/18384_dates.npy
18385,data16/18385_sits.npy,data16/18385_labels.npy,data16/18385_dates.npy
18387,data16/18387_sits.npy,data16/18387_labels.npy,data16/18387_dates.npy
18388,data16/18388_sits.npy,data16/18388_labels.npy,data16/18388_dates.npy
18389,data16/18389_sits.npy,data16/18389_labels.npy,data16/18389_dates.npy
18390,data16/18390_sits.npy,data16/18390_labels.npy,data16/18390_dates.npy
18552,data16/18552_sits.npy,data16/18552_labels.npy,data16/18552_dates.npy
18553,data16/18553_sits.npy,data16/18553_labels.npy,data16/18553_dates.npy
18554,data16/18554_sits.npy,data16/18554_labels.npy,data16/18554_dates.npy
18555,data16/18555_sits.npy,data16/18555_labels.npy,data16/18555_dates.npy
18556,data16/18556_sits.npy,data16/18556_labels.npy,data16/18556_dates.npy
18557,data16/18557_sits.npy,data16/18557_labels.npy,data16/18557_dates.npy
18558,data16/18558_sits.npy,data16/18558_labels.npy,data16/18558_dates.npy
18559,data16/18559_sits.npy,data16/18559_labels.npy,data16/18559_dates.npy
18560,data16/18560_sits.npy,data16/18560_labels.npy,data16/18560_dates.npy
18561,data16/18561_sits.npy,data16/18561_labels.npy,data16/18561_dates.npy
18562,data16/18562_sits.npy,data16/18562_labels.npy,data16/18562_dates.npy
18563,data16/18563_sits.npy,data16/18563_labels.npy,data16/18563_dates.npy
18564,data16/18564_sits.npy,data16/18564_labels.npy,data16/18564_dates.npy
18565,data16/18565_sits.npy,data16/18565_labels.npy,data16/18565_dates.npy
18727,data16/18727_sits.npy,data16/18727_labels.npy,data16/18727_dates.npy
18728,data16/18728_sits.npy,data16/18728_labels.npy,data16/18728_dates.npy
18729,data16/18729_sits.npy,data16/18729_labels.npy,data16/18729_dates.npy
18730,data16/18730_sits.npy,data16/18730_labels.npy,data16/18730_dates.npy
18731,data16/18731_sits.npy,data16/18731_labels.npy,data16/18731_dates.npy
18732,data16/18732_sits.npy,data16/18732_labels.npy,data16/18732_dates.npy
18733,data16/18733_sits.npy,data16/18733_labels.npy,data16/18733_dates.npy
18734,data16/18734_sits.npy,data16/18734_labels.npy,data16/18734_dates.npy
18735,data16/18735_sits.npy,data16/18735_labels.npy,data16/18735_dates.npy
18736,data16/18736_sits.npy,data16/18736_labels.npy,data16/18736_dates.npy
18737,data16/18737_sits.npy,data16/18737_labels.npy,data16/18737_dates.npy
18738,data16/18738_sits.npy,data16/18738_labels.npy,data16/18738_dates.npy
18739,data16/18739_sits.npy,data16/18739_labels.npy,data16/18739_dates.npy
18740,data16/18740_sits.npy,data16/18740_labels.npy,data16/18740_dates.npy
18902,data16/18902_sits.npy,data16/18902_labels.npy,data16/18902_dates.npy
18903,data16/18903_sits.npy,data16/18903_labels.npy,data16/18903_dates.npy
18904,data16/18904_sits.npy,data16/18904_labels.npy,data16/18904_dates.npy
18905,data16/18905_sits.npy,data16/18905_labels.npy,data16/18905_dates.npy
18906,data16/18906_sits.npy,data16/18906_labels.npy,data16/18906_dates.npy
18907,data16/18907_sits.npy,data16/18907_labels.npy,data16/18907_dates.npy
18908,data16/18908_sits.npy,data16/18908_labels.npy,data16/18908_dates.npy
18909,data16/18909_sits.npy,data16/18909_labels.npy,data16/18909_dates.npy
18910,data16/18910_sits.npy,data16/18910_labels.npy,data16/18910_dates.npy
18911,data16/18911_sits.npy,data16/18911_labels.npy,data16/18911_dates.npy
18912,data16/18912_sits.npy,data16/18912_labels.npy,data16/18912_dates.npy
18913,data16/18913_sits.npy,data16/18913_labels.npy,data16/18913_dates.npy
18914,data16/18914_sits.npy,data16/18914_labels.npy,data16/18914_dates.npy
18915,data16/18915_sits.npy,data16/18915_labels.npy,data16/18915_dates.npy
19077,data16/19077_sits.npy,data16/19077_labels.npy,data16/19077_dates.npy
19078,data16/19078_sits.npy,data16/19078_labels.npy,data16/19078_dates.npy
19079,data16/19079_sits.npy,data16/19079_labels.npy,data16/19079_dates.npy
19081,data16/19081_sits.npy,data16/19081_labels.npy,data16/19081_dates.npy
19082,data16/19082_sits.npy,data16/19082_labels.npy,data16/19082_dates.npy
19083,data16/19083_sits.npy,data16/19083_labels.npy,data16/19083_dates.npy
19084,data16/19084_sits.npy,data16/19084_labels.npy,data16/19084_dates.npy
19086,data16/19086_sits.npy,data16/19086_labels.npy,data16/19086_dates.npy
19088,data16/19088_sits.npy,data16/19088_labels.npy,data16/19088_dates.npy
19089,data16/19089_sits.npy,data16/19089_labels.npy,data16/19089_dates.npy
19252,data16/19252_sits.npy,data16/19252_labels.npy,data16/19252_dates.npy
19253,data16/19253_sits.npy,data16/19253_labels.npy,data16/19253_dates.npy
19254,data16/19254_sits.npy,data16/19254_labels.npy,data16/19254_dates.npy
19255,data16/19255_sits.npy,data16/19255_labels.npy,data16/19255_dates.npy
19257,data16/19257_sits.npy,data16/19257_labels.npy,data16/19257_dates.npy
19258,data16/19258_sits.npy,data16/19258_labels.npy,data16/19258_dates.npy
19259,data16/19259_sits.npy,data16/19259_labels.npy,data16/19259_dates.npy
19260,data16/19260_sits.npy,data16/19260_labels.npy,data16/19260_dates.npy
19262,data16/19262_sits.npy,data16/19262_labels.npy,data16/19262_dates.npy
19263,data16/19263_sits.npy,data16/19263_labels.npy,data16/19263_dates.npy
19264,data16/19264_sits.npy,data16/19264_labels.npy,data16/19264_dates.npy
19265,data16/19265_sits.npy,data16/19265_labels.npy,data16/19265_dates.npy
17009,data16/17009_sits.npy,data16/17009_labels.npy,data16/17009_dates.npy
17010,data16/17010_sits.npy,data16/17010_labels.npy,data16/17010_dates.npy
17015,data16/17015_sits.npy,data16/17015_labels.npy,data16/17015_dates.npy
17016,data16/17016_sits.npy,data16/17016_labels.npy,data16/17016_dates.npy
17017,data16/17017_sits.npy,data16/17017_labels.npy,data16/17017_dates.npy
17018,data16/17018_sits.npy,data16/17018_labels.npy,data16/17018_dates.npy
17019,data16/17019_sits.npy,data16/17019_labels.npy,data16/17019_dates.npy
17020,data16/17020_sits.npy,data16/17020_labels.npy,data16/17020_dates.npy
17184,data16/17184_sits.npy,data16/17184_labels.npy,data16/17184_dates.npy
17185,data16/17185_sits.npy,data16/17185_labels.npy,data16/17185_dates.npy
17193,data16/17193_sits.npy,data16/17193_labels.npy,data16/17193_dates.npy
17194,data16/17194_sits.npy,data16/17194_labels.npy,data16/17194_dates.npy
17195,data16/17195_sits.npy,data16/17195_labels.npy,data16/17195_dates.npy
17359,data16/17359_sits.npy,data16/17359_labels.npy,data16/17359_dates.npy
17362,data16/17362_sits.npy,data16/17362_labels.npy,data16/17362_dates.npy
17363,data16/17363_sits.npy,data16/17363_labels.npy,data16/17363_dates.npy
17366,data16/17366_sits.npy,data16/17366_labels.npy,data16/17366_dates.npy
17367,data16/17367_sits.npy,data16/17367_labels.npy,data16/17367_dates.npy
17368,data16/17368_sits.npy,data16/17368_labels.npy,data16/17368_dates.npy
17369,data16/17369_sits.npy,data16/17369_labels.npy,data16/17369_dates.npy
17371,data16/17371_sits.npy,data16/17371_labels.npy,data16/17371_dates.npy
17534,data16/17534_sits.npy,data16/17534_labels.npy,data16/17534_dates.npy
17535,data16/17535_sits.npy,data16/17535_labels.npy,data16/17535_dates.npy
17537,data16/17537_sits.npy,data16/17537_labels.npy,data16/17537_dates.npy
17538,data16/17538_sits.npy,data16/17538_labels.npy,data16/17538_dates.npy
17542,data16/17542_sits.npy,data16/17542_labels.npy,data16/17542_dates.npy
17543,data16/17543_sits.npy,data16/17543_labels.npy,data16/17543_dates.npy
17544,data16/17544_sits.npy,data16/17544_labels.npy,data16/17544_dates.npy
17545,data16/17545_sits.npy,data16/17545_labels.npy,data16/17545_dates.npy
17709,data16/17709_sits.npy,data16/17709_labels.npy,data16/17709_dates.npy
17710,data16/17710_sits.npy,data16/17710_labels.npy,data16/17710_dates.npy
17711,data16/17711_sits.npy,data16/17711_labels.npy,data16/17711_dates.npy
17712,data16/17712_sits.npy,data16/17712_labels.npy,data16/17712_dates.npy
17713,data16/17713_sits.npy,data16/17713_labels.npy,data16/17713_dates.npy
17714,data16/17714_sits.npy,data16/17714_labels.npy,data16/17714_dates.npy
17720,data16/17720_sits.npy,data16/17720_labels.npy,data16/17720_dates.npy
17721,data16/17721_sits.npy,data16/17721_labels.npy,data16/17721_dates.npy
17884,data16/17884_sits.npy,data16/17884_labels.npy,data16/17884_dates.npy
17885,data16/17885_sits.npy,data16/17885_labels.npy,data16/17885_dates.npy
17886,data16/17886_sits.npy,data16/17886_labels.npy,data16/17886_dates.npy
17887,data16/17887_sits.npy,data16/17887_labels.npy,data16/17887_dates.npy
17888,data16/17888_sits.npy,data16/17888_labels.npy,data16/17888_dates.npy
17889,data16/17889_sits.npy,data16/17889_labels.npy,data16/17889_dates.npy
17890,data16/17890_sits.npy,data16/17890_labels.npy,data16/17890_dates.npy
18059,data16/18059_sits.npy,data16/18059_labels.npy,data16/18059_dates.npy
18060,data16/18060_sits.npy,data16/18060_labels.npy,data16/18060_dates.npy
18061,data16/18061_sits.npy,data16/18061_labels.npy,data16/18061_dates.npy
18062,data16/18062_sits.npy,data16/18062_labels.npy,data16/18062_dates.npy
18063,data16/18063_sits.npy,data16/18063_labels.npy,data16/18063_dates.npy
18064,data16/18064_sits.npy,data16/18064_labels.npy,data16/18064_dates.npy
18065,data16/18065_sits.npy,data16/18065_labels.npy,data16/18065_dates.npy
18072,data16/18072_sits.npy,data16/18072_labels.npy,data16/18072_dates.npy
18234,data16/18234_sits.npy,data16/18234_labels.npy,data16/18234_dates.npy
18236,data16/18236_sits.npy,data16/18236_labels.npy,data16/18236_dates.npy
18237,data16/18237_sits.npy,data16/18237_labels.npy,data16/18237_dates.npy
18238,data16/18238_sits.npy,data16/18238_labels.npy,data16/18238_dates.npy
18239,data16/18239_sits.npy,data16/18239_labels.npy,data16/18239_dates.npy
18246,data16/18246_sits.npy,data16/18246_labels.npy,data16/18246_dates.npy
18247,data16/18247_sits.npy,data16/18247_labels.npy,data16/18247_dates.npy
18409,data16/18409_sits.npy,data16/18409_labels.npy,data16/18409_dates.npy
18410,data16/18410_sits.npy,data16/18410_labels.npy,data16/18410_dates.npy
18412,data16/18412_sits.npy,data16/18412_labels.npy,data16/18412_dates.npy
18413,data16/18413_sits.npy,data16/18413_labels.npy,data16/18413_dates.npy
18414,data16/18414_sits.npy,data16/18414_labels.npy,data16/18414_dates.npy
18415,data16/18415_sits.npy,data16/18415_labels.npy,data16/18415_dates.npy
18419,data16/18419_sits.npy,data16/18419_labels.npy,data16/18419_dates.npy
18420,data16/18420_sits.npy,data16/18420_labels.npy,data16/18420_dates.npy
18584,data16/18584_sits.npy,data16/18584_labels.npy,data16/18584_dates.npy
18585,data16/18585_sits.npy,data16/18585_labels.npy,data16/18585_dates.npy
18586,data16/18586_sits.npy,data16/18586_labels.npy,data16/18586_dates.npy
18587,data16/18587_sits.npy,data16/18587_labels.npy,data16/18587_dates.npy
18588,data16/18588_sits.npy,data16/18588_labels.npy,data16/18588_dates.npy
18589,data16/18589_sits.npy,data16/18589_labels.npy,data16/18589_dates.npy
18593,data16/18593_sits.npy,data16/18593_labels.npy,data16/18593_dates.npy
18594,data16/18594_sits.npy,data16/18594_labels.npy,data16/18594_dates.npy
18759,data16/18759_sits.npy,data16/18759_labels.npy,data16/18759_dates.npy
18760,data16/18760_sits.npy,data16/18760_labels.npy,data16/18760_dates.npy
18761,data16/18761_sits.npy,data16/18761_labels.npy,data16/18761_dates.npy
18762,data16/18762_sits.npy,data16/18762_labels.npy,data16/18762_dates.npy
18763,data16/18763_sits.npy,data16/18763_labels.npy,data16/18763_dates.npy
18764,data16/18764_sits.npy,data16/18764_labels.npy,data16/18764_dates.npy
18765,data16/18765_sits.npy,data16/18765_labels.npy,data16/18765_dates.npy
18767,data16/18767_sits.npy,data16/18767_labels.npy,data16/18767_dates.npy
18768,data16/18768_sits.npy,data16/18768_labels.npy,data16/18768_dates.npy
18934,data16/18934_sits.npy,data16/18934_labels.npy,data16/18934_dates.npy
18935,data16/18935_sits.npy,data16/18935_labels.npy,data16/18935_dates.npy
18936,data16/18936_sits.npy,data16/18936_labels.npy,data16/18936_dates.npy
18937,data16/18937_sits.npy,data16/18937_labels.npy,data16/18937_dates.npy
18938,data16/18938_sits.npy,data16/18938_labels.npy,data16/18938_dates.npy
18939,data16/18939_sits.npy,data16/18939_labels.npy,data16/18939_dates.npy
18940,data16/18940_sits.npy,data16/18940_labels.npy,data16/18940_dates.npy
18941,data16/18941_sits.npy,data16/18941_labels.npy,data16/18941_dates.npy
18942,data16/18942_sits.npy,data16/18942_labels.npy,data16/18942_dates.npy
19109,data16/19109_sits.npy,data16/19109_labels.npy,data16/19109_dates.npy
19111,data16/19111_sits.npy,data16/19111_labels.npy,data16/19111_dates.npy
19112,data16/19112_sits.npy,data16/19112_labels.npy,data16/19112_dates.npy
19113,data16/19113_sits.npy,data16/19113_labels.npy,data16/19113_dates.npy
19114,data16/19114_sits.npy,data16/19114_labels.npy,data16/19114_dates.npy
19116,data16/19116_sits.npy,data16/19116_labels.npy,data16/19116_dates.npy
19117,data16/19117_sits.npy,data16/19117_labels.npy,data16/19117_dates.npy
19118,data16/19118_sits.npy,data16/19118_labels.npy,data16/19118_dates.npy
19119,data16/19119_sits.npy,data16/19119_labels.npy,data16/19119_dates.npy
19284,data16/19284_sits.npy,data16/19284_labels.npy,data16/19284_dates.npy
19285,data16/19285_sits.npy,data16/19285_labels.npy,data16/19285_dates.npy
19287,data16/19287_sits.npy,data16/19287_labels.npy,data16/19287_dates.npy
19288,data16/19288_sits.npy,data16/19288_labels.npy,data16/19288_dates.npy
19289,data16/19289_sits.npy,data16/19289_labels.npy,data16/19289_dates.npy
19290,data16/19290_sits.npy,data16/19290_labels.npy,data16/19290_dates.npy
19292,data16/19292_sits.npy,data16/19292_labels.npy,data16/19292_dates.npy
19293,data16/19293_sits.npy,data16/19293_labels.npy,data16/19293_dates.npy
19294,data16/19294_sits.npy,data16/19294_labels.npy,data16/19294_dates.npy
17041,data16/17041_sits.npy,data16/17041_labels.npy,data16/17041_dates.npy
17042,data16/17042_sits.npy,data16/17042_labels.npy,data16/17042_dates.npy
17043,data16/17043_sits.npy,data16/17043_labels.npy,data16/17043_dates.npy
17044,data16/17044_sits.npy,data16/17044_labels.npy,data16/17044_dates.npy
17045,data16/17045_sits.npy,data16/17045_labels.npy,data16/17045_dates.npy
17046,data16/17046_sits.npy,data16/17046_labels.npy,data16/17046_dates.npy
17047,data16/17047_sits.npy,data16/17047_labels.npy,data16/17047_dates.npy
17048,data16/17048_sits.npy,data16/17048_labels.npy,data16/17048_dates.npy
17049,data16/17049_sits.npy,data16/17049_labels.npy,data16/17049_dates.npy
17050,data16/17050_sits.npy,data16/17050_labels.npy,data16/17050_dates.npy
17051,data16/17051_sits.npy,data16/17051_labels.npy,data16/17051_dates.npy
17052,data16/17052_sits.npy,data16/17052_labels.npy,data16/17052_dates.npy
17053,data16/17053_sits.npy,data16/17053_labels.npy,data16/17053_dates.npy
17054,data16/17054_sits.npy,data16/17054_labels.npy,data16/17054_dates.npy
17216,data16/17216_sits.npy,data16/17216_labels.npy,data16/17216_dates.npy
17217,data16/17217_sits.npy,data16/17217_labels.npy,data16/17217_dates.npy
17218,data16/17218_sits.npy,data16/17218_labels.npy,data16/17218_dates.npy
17219,data16/17219_sits.npy,data16/17219_labels.npy,data16/17219_dates.npy
17220,data16/17220_sits.npy,data16/17220_labels.npy,data16/17220_dates.npy
17221,data16/17221_sits.npy,data16/17221_labels.npy,data16/17221_dates.npy
17222,data16/17222_sits.npy,data16/17222_labels.npy,data16/17222_dates.npy
17223,data16/17223_sits.npy,data16/17223_labels.npy,data16/17223_dates.npy
17224,data16/17224_sits.npy,data16/17224_labels.npy,data16/17224_dates.npy
17225,data16/17225_sits.npy,data16/17225_labels.npy,data16/17225_dates.npy
17226,data16/17226_sits.npy,data16/17226_labels.npy,data16/17226_dates.npy
17227,data16/17227_sits.npy,data16/17227_labels.npy,data16/17227_dates.npy
17229,data16/17229_sits.npy,data16/17229_labels.npy,data16/17229_dates.npy
17391,data16/17391_sits.npy,data16/17391_labels.npy,data16/17391_dates.npy
17392,data16/17392_sits.npy,data16/17392_labels.npy,data16/17392_dates.npy
17393,data16/17393_sits.npy,data16/17393_labels.npy,data16/17393_dates.npy
17394,data16/17394_sits.npy,data16/17394_labels.npy,data16/17394_dates.npy
17396,data16/17396_sits.npy,data16/17396_labels.npy,data16/17396_dates.npy
17397,data16/17397_sits.npy,data16/17397_labels.npy,data16/17397_dates.npy
17398,data16/17398_sits.npy,data16/17398_labels.npy,data16/17398_dates.npy
17399,data16/17399_sits.npy,data16/17399_labels.npy,data16/17399_dates.npy
17401,data16/17401_sits.npy,data16/17401_labels.npy,data16/17401_dates.npy
17402,data16/17402_sits.npy,data16/17402_labels.npy,data16/17402_dates.npy
17403,data16/17403_sits.npy,data16/17403_labels.npy,data16/17403_dates.npy
17404,data16/17404_sits.npy,data16/17404_labels.npy,data16/17404_dates.npy
17567,data16/17567_sits.npy,data16/17567_labels.npy,data16/17567_dates.npy
17568,data16/17568_sits.npy,data16/17568_labels.npy,data16/17568_dates.npy
17569,data16/17569_sits.npy,data16/17569_labels.npy,data16/17569_dates.npy
17570,data16/17570_sits.npy,data16/17570_labels.npy,data16/17570_dates.npy
17572,data16/17572_sits.npy,data16/17572_labels.npy,data16/17572_dates.npy
17573,data16/17573_sits.npy,data16/17573_labels.npy,data16/17573_dates.npy
17574,data16/17574_sits.npy,data16/17574_labels.npy,data16/17574_dates.npy
17575,data16/17575_sits.npy,data16/17575_labels.npy,data16/17575_dates.npy
17577,data16/17577_sits.npy,data16/17577_labels.npy,data16/17577_dates.npy
17578,data16/17578_sits.npy,data16/17578_labels.npy,data16/17578_dates.npy
17579,data16/17579_sits.npy,data16/17579_labels.npy,data16/17579_dates.npy
17741,data16/17741_sits.npy,data16/17741_labels.npy,data16/17741_dates.npy
17742,data16/17742_sits.npy,data16/17742_labels.npy,data16/17742_dates.npy
17743,data16/17743_sits.npy,data16/17743_labels.npy,data16/17743_dates.npy
17744,data16/17744_sits.npy,data16/17744_labels.npy,data16/17744_dates.npy
17745,data16/17745_sits.npy,data16/17745_labels.npy,data16/17745_dates.npy
17746,data16/17746_sits.npy,data16/17746_labels.npy,data16/17746_dates.npy
17747,data16/17747_sits.npy,data16/17747_labels.npy,data16/17747_dates.npy
17748,data16/17748_sits.npy,data16/17748_labels.npy,data16/17748_dates.npy
17749,data16/17749_sits.npy,data16/17749_labels.npy,data16/17749_dates.npy
17750,data16/17750_sits.npy,data16/17750_labels.npy,data16/17750_dates.npy
17751,data16/17751_sits.npy,data16/17751_labels.npy,data16/17751_dates.npy
17752,data16/17752_sits.npy,data16/17752_labels.npy,data16/17752_dates.npy
17753,data16/17753_sits.npy,data16/17753_labels.npy,data16/17753_dates.npy
17754,data16/17754_sits.npy,data16/17754_labels.npy,data16/17754_dates.npy
17916,data16/17916_sits.npy,data16/17916_labels.npy,data16/17916_dates.npy
17917,data16/17917_sits.npy,data16/17917_labels.npy,data16/17917_dates.npy
17918,data16/17918_sits.npy,data16/17918_labels.npy,data16/17918_dates.npy
17919,data16/17919_sits.npy,data16/17919_labels.npy,data16/17919_dates.npy
17920,data16/17920_sits.npy,data16/17920_labels.npy,data16/17920_dates.npy
17921,data16/17921_sits.npy,data16/17921_labels.npy,data16/17921_dates.npy
17922,data16/17922_sits.npy,data16/17922_labels.npy,data16/17922_dates.npy
17923,data16/17923_sits.npy,data16/17923_labels.npy,data16/17923_dates.npy
17924,data16/17924_sits.npy,data16/17924_labels.npy,data16/17924_dates.npy
17925,data16/17925_sits.npy,data16/17925_labels.npy,data16/17925_dates.npy
17926,data16/17926_sits.npy,data16/17926_labels.npy,data16/17926_dates.npy
17927,data16/17927_sits.npy,data16/17927_labels.npy,data16/17927_dates.npy
17928,data16/17928_sits.npy,data16/17928_labels.npy,data16/17928_dates.npy
17929,data16/17929_sits.npy,data16/17929_labels.npy,data16/17929_dates.npy
18091,data16/18091_sits.npy,data16/18091_labels.npy,data16/18091_dates.npy
18092,data16/18092_sits.npy,data16/18092_labels.npy,data16/18092_dates.npy
18093,data16/18093_sits.npy,data16/18093_labels.npy,data16/18093_dates.npy
18094,data16/18094_sits.npy,data16/18094_labels.npy,data16/18094_dates.npy
18097,data16/18097_sits.npy,data16/18097_labels.npy,data16/18097_dates.npy
