fieldID,imagepath,labelpath
10127,PASTISFresh/DATA_S2/S2_10127.npy,PASTISFresh/ANNOTATIONS/TARGET_10127.npy
10128,PASTISFresh/DATA_S2/S2_10128.npy,PASTISFresh/ANNOTATIONS/TARGET_10128.npy
10129,PASTISFresh/DATA_S2/S2_10129.npy,PASTISFresh/ANNOTATIONS/TARGET_10129.npy
10130,PASTISFresh/DATA_S2/S2_10130.npy,PASTISFresh/ANNOTATIONS/TARGET_10130.npy
10131,PASTISFresh/DATA_S2/S2_10131.npy,PASTISFresh/ANNOTATIONS/TARGET_10131.npy
10132,PASTISFresh/DATA_S2/S2_10132.npy,PASTISFresh/ANNOTATIONS/TARGET_10132.npy
10133,PASTISFresh/DATA_S2/S2_10133.npy,PASTISFresh/ANNOTATIONS/TARGET_10133.npy
10134,PASTISFresh/DATA_S2/S2_10134.npy,PASTISFresh/ANNOTATIONS/TARGET_10134.npy
10136,PASTISFresh/DATA_S2/S2_10136.npy,PASTISFresh/ANNOTATIONS/TARGET_10136.npy
10137,PASTISFresh/DATA_S2/S2_10137.npy,PASTISFresh/ANNOTATIONS/TARGET_10137.npy
10138,PASTISFresh/DATA_S2/S2_10138.npy,PASTISFresh/ANNOTATIONS/TARGET_10138.npy
10139,PASTISFresh/DATA_S2/S2_10139.npy,PASTISFresh/ANNOTATIONS/TARGET_10139.npy
10144,PASTISFresh/DATA_S2/S2_10144.npy,PASTISFresh/ANNOTATIONS/TARGET_10144.npy
10145,PASTISFresh/DATA_S2/S2_10145.npy,PASTISFresh/ANNOTATIONS/TARGET_10145.npy
10146,PASTISFresh/DATA_S2/S2_10146.npy,PASTISFresh/ANNOTATIONS/TARGET_10146.npy
10147,PASTISFresh/DATA_S2/S2_10147.npy,PASTISFresh/ANNOTATIONS/TARGET_10147.npy
10148,PASTISFresh/DATA_S2/S2_10148.npy,PASTISFresh/ANNOTATIONS/TARGET_10148.npy
10150,PASTISFresh/DATA_S2/S2_10150.npy,PASTISFresh/ANNOTATIONS/TARGET_10150.npy
10151,PASTISFresh/DATA_S2/S2_10151.npy,PASTISFresh/ANNOTATIONS/TARGET_10151.npy
10152,PASTISFresh/DATA_S2/S2_10152.npy,PASTISFresh/ANNOTATIONS/TARGET_10152.npy
10153,PASTISFresh/DATA_S2/S2_10153.npy,PASTISFresh/ANNOTATIONS/TARGET_10153.npy
10154,PASTISFresh/DATA_S2/S2_10154.npy,PASTISFresh/ANNOTATIONS/TARGET_10154.npy
10155,PASTISFresh/DATA_S2/S2_10155.npy,PASTISFresh/ANNOTATIONS/TARGET_10155.npy
10157,PASTISFresh/DATA_S2/S2_10157.npy,PASTISFresh/ANNOTATIONS/TARGET_10157.npy
10158,PASTISFresh/DATA_S2/S2_10158.npy,PASTISFresh/ANNOTATIONS/TARGET_10158.npy
10160,PASTISFresh/DATA_S2/S2_10160.npy,PASTISFresh/ANNOTATIONS/TARGET_10160.npy
10163,PASTISFresh/DATA_S2/S2_10163.npy,PASTISFresh/ANNOTATIONS/TARGET_10163.npy
10164,PASTISFresh/DATA_S2/S2_10164.npy,PASTISFresh/ANNOTATIONS/TARGET_10164.npy
10167,PASTISFresh/DATA_S2/S2_10167.npy,PASTISFresh/ANNOTATIONS/TARGET_10167.npy
10171,PASTISFresh/DATA_S2/S2_10171.npy,PASTISFresh/ANNOTATIONS/TARGET_10171.npy
10172,PASTISFresh/DATA_S2/S2_10172.npy,PASTISFresh/ANNOTATIONS/TARGET_10172.npy
10174,PASTISFresh/DATA_S2/S2_10174.npy,PASTISFresh/ANNOTATIONS/TARGET_10174.npy
10177,PASTISFresh/DATA_S2/S2_10177.npy,PASTISFresh/ANNOTATIONS/TARGET_10177.npy
10178,PASTISFresh/DATA_S2/S2_10178.npy,PASTISFresh/ANNOTATIONS/TARGET_10178.npy
10179,PASTISFresh/DATA_S2/S2_10179.npy,PASTISFresh/ANNOTATIONS/TARGET_10179.npy
10180,PASTISFresh/DATA_S2/S2_10180.npy,PASTISFresh/ANNOTATIONS/TARGET_10180.npy
10183,PASTISFresh/DATA_S2/S2_10183.npy,PASTISFresh/ANNOTATIONS/TARGET_10183.npy
10184,PASTISFresh/DATA_S2/S2_10184.npy,PASTISFresh/ANNOTATIONS/TARGET_10184.npy
10186,PASTISFresh/DATA_S2/S2_10186.npy,PASTISFresh/ANNOTATIONS/TARGET_10186.npy
10187,PASTISFresh/DATA_S2/S2_10187.npy,PASTISFresh/ANNOTATIONS/TARGET_10187.npy
10188,PASTISFresh/DATA_S2/S2_10188.npy,PASTISFresh/ANNOTATIONS/TARGET_10188.npy
10194,PASTISFresh/DATA_S2/S2_10194.npy,PASTISFresh/ANNOTATIONS/TARGET_10194.npy
10196,PASTISFresh/DATA_S2/S2_10196.npy,PASTISFresh/ANNOTATIONS/TARGET_10196.npy
10199,PASTISFresh/DATA_S2/S2_10199.npy,PASTISFresh/ANNOTATIONS/TARGET_10199.npy
10200,PASTISFresh/DATA_S2/S2_10200.npy,PASTISFresh/ANNOTATIONS/TARGET_10200.npy
10202,PASTISFresh/DATA_S2/S2_10202.npy,PASTISFresh/ANNOTATIONS/TARGET_10202.npy
10203,PASTISFresh/DATA_S2/S2_10203.npy,PASTISFresh/ANNOTATIONS/TARGET_10203.npy
10204,PASTISFresh/DATA_S2/S2_10204.npy,PASTISFresh/ANNOTATIONS/TARGET_10204.npy
10205,PASTISFresh/DATA_S2/S2_10205.npy,PASTISFresh/ANNOTATIONS/TARGET_10205.npy
10207,PASTISFresh/DATA_S2/S2_10207.npy,PASTISFresh/ANNOTATIONS/TARGET_10207.npy
10209,PASTISFresh/DATA_S2/S2_10209.npy,PASTISFresh/ANNOTATIONS/TARGET_10209.npy
10210,PASTISFresh/DATA_S2/S2_10210.npy,PASTISFresh/ANNOTATIONS/TARGET_10210.npy
10214,PASTISFresh/DATA_S2/S2_10214.npy,PASTISFresh/ANNOTATIONS/TARGET_10214.npy
10216,PASTISFresh/DATA_S2/S2_10216.npy,PASTISFresh/ANNOTATIONS/TARGET_10216.npy
10217,PASTISFresh/DATA_S2/S2_10217.npy,PASTISFresh/ANNOTATIONS/TARGET_10217.npy
10218,PASTISFresh/DATA_S2/S2_10218.npy,PASTISFresh/ANNOTATIONS/TARGET_10218.npy
10220,PASTISFresh/DATA_S2/S2_10220.npy,PASTISFresh/ANNOTATIONS/TARGET_10220.npy
10222,PASTISFresh/DATA_S2/S2_10222.npy,PASTISFresh/ANNOTATIONS/TARGET_10222.npy
10224,PASTISFresh/DATA_S2/S2_10224.npy,PASTISFresh/ANNOTATIONS/TARGET_10224.npy
10225,PASTISFresh/DATA_S2/S2_10225.npy,PASTISFresh/ANNOTATIONS/TARGET_10225.npy
10226,PASTISFresh/DATA_S2/S2_10226.npy,PASTISFresh/ANNOTATIONS/TARGET_10226.npy
10230,PASTISFresh/DATA_S2/S2_10230.npy,PASTISFresh/ANNOTATIONS/TARGET_10230.npy
10232,PASTISFresh/DATA_S2/S2_10232.npy,PASTISFresh/ANNOTATIONS/TARGET_10232.npy
10233,PASTISFresh/DATA_S2/S2_10233.npy,PASTISFresh/ANNOTATIONS/TARGET_10233.npy
10237,PASTISFresh/DATA_S2/S2_10237.npy,PASTISFresh/ANNOTATIONS/TARGET_10237.npy
10239,PASTISFresh/DATA_S2/S2_10239.npy,PASTISFresh/ANNOTATIONS/TARGET_10239.npy
10241,PASTISFresh/DATA_S2/S2_10241.npy,PASTISFresh/ANNOTATIONS/TARGET_10241.npy
10245,PASTISFresh/DATA_S2/S2_10245.npy,PASTISFresh/ANNOTATIONS/TARGET_10245.npy
10246,PASTISFresh/DATA_S2/S2_10246.npy,PASTISFresh/ANNOTATIONS/TARGET_10246.npy
10247,PASTISFresh/DATA_S2/S2_10247.npy,PASTISFresh/ANNOTATIONS/TARGET_10247.npy
10248,PASTISFresh/DATA_S2/S2_10248.npy,PASTISFresh/ANNOTATIONS/TARGET_10248.npy
10249,PASTISFresh/DATA_S2/S2_10249.npy,PASTISFresh/ANNOTATIONS/TARGET_10249.npy
10253,PASTISFresh/DATA_S2/S2_10253.npy,PASTISFresh/ANNOTATIONS/TARGET_10253.npy
10254,PASTISFresh/DATA_S2/S2_10254.npy,PASTISFresh/ANNOTATIONS/TARGET_10254.npy
10255,PASTISFresh/DATA_S2/S2_10255.npy,PASTISFresh/ANNOTATIONS/TARGET_10255.npy
10258,PASTISFresh/DATA_S2/S2_10258.npy,PASTISFresh/ANNOTATIONS/TARGET_10258.npy
10260,PASTISFresh/DATA_S2/S2_10260.npy,PASTISFresh/ANNOTATIONS/TARGET_10260.npy
10262,PASTISFresh/DATA_S2/S2_10262.npy,PASTISFresh/ANNOTATIONS/TARGET_10262.npy
10267,PASTISFresh/DATA_S2/S2_10267.npy,PASTISFresh/ANNOTATIONS/TARGET_10267.npy
10268,PASTISFresh/DATA_S2/S2_10268.npy,PASTISFresh/ANNOTATIONS/TARGET_10268.npy
10273,PASTISFresh/DATA_S2/S2_10273.npy,PASTISFresh/ANNOTATIONS/TARGET_10273.npy
10274,PASTISFresh/DATA_S2/S2_10274.npy,PASTISFresh/ANNOTATIONS/TARGET_10274.npy
10276,PASTISFresh/DATA_S2/S2_10276.npy,PASTISFresh/ANNOTATIONS/TARGET_10276.npy
10277,PASTISFresh/DATA_S2/S2_10277.npy,PASTISFresh/ANNOTATIONS/TARGET_10277.npy
10278,PASTISFresh/DATA_S2/S2_10278.npy,PASTISFresh/ANNOTATIONS/TARGET_10278.npy
10279,PASTISFresh/DATA_S2/S2_10279.npy,PASTISFresh/ANNOTATIONS/TARGET_10279.npy
10280,PASTISFresh/DATA_S2/S2_10280.npy,PASTISFresh/ANNOTATIONS/TARGET_10280.npy
10281,PASTISFresh/DATA_S2/S2_10281.npy,PASTISFresh/ANNOTATIONS/TARGET_10281.npy
10282,PASTISFresh/DATA_S2/S2_10282.npy,PASTISFresh/ANNOTATIONS/TARGET_10282.npy
10283,PASTISFresh/DATA_S2/S2_10283.npy,PASTISFresh/ANNOTATIONS/TARGET_10283.npy
10284,PASTISFresh/DATA_S2/S2_10284.npy,PASTISFresh/ANNOTATIONS/TARGET_10284.npy
10286,PASTISFresh/DATA_S2/S2_10286.npy,PASTISFresh/ANNOTATIONS/TARGET_10286.npy
10288,PASTISFresh/DATA_S2/S2_10288.npy,PASTISFresh/ANNOTATIONS/TARGET_10288.npy
10289,PASTISFresh/DATA_S2/S2_10289.npy,PASTISFresh/ANNOTATIONS/TARGET_10289.npy
10292,PASTISFresh/DATA_S2/S2_10292.npy,PASTISFresh/ANNOTATIONS/TARGET_10292.npy
10294,PASTISFresh/DATA_S2/S2_10294.npy,PASTISFresh/ANNOTATIONS/TARGET_10294.npy
10295,PASTISFresh/DATA_S2/S2_10295.npy,PASTISFresh/ANNOTATIONS/TARGET_10295.npy
10298,PASTISFresh/DATA_S2/S2_10298.npy,PASTISFresh/ANNOTATIONS/TARGET_10298.npy
10300,PASTISFresh/DATA_S2/S2_10300.npy,PASTISFresh/ANNOTATIONS/TARGET_10300.npy
10301,PASTISFresh/DATA_S2/S2_10301.npy,PASTISFresh/ANNOTATIONS/TARGET_10301.npy
10302,PASTISFresh/DATA_S2/S2_10302.npy,PASTISFresh/ANNOTATIONS/TARGET_10302.npy
10303,PASTISFresh/DATA_S2/S2_10303.npy,PASTISFresh/ANNOTATIONS/TARGET_10303.npy
10304,PASTISFresh/DATA_S2/S2_10304.npy,PASTISFresh/ANNOTATIONS/TARGET_10304.npy
10305,PASTISFresh/DATA_S2/S2_10305.npy,PASTISFresh/ANNOTATIONS/TARGET_10305.npy
10306,PASTISFresh/DATA_S2/S2_10306.npy,PASTISFresh/ANNOTATIONS/TARGET_10306.npy
10307,PASTISFresh/DATA_S2/S2_10307.npy,PASTISFresh/ANNOTATIONS/TARGET_10307.npy
10309,PASTISFresh/DATA_S2/S2_10309.npy,PASTISFresh/ANNOTATIONS/TARGET_10309.npy
10313,PASTISFresh/DATA_S2/S2_10313.npy,PASTISFresh/ANNOTATIONS/TARGET_10313.npy
10316,PASTISFresh/DATA_S2/S2_10316.npy,PASTISFresh/ANNOTATIONS/TARGET_10316.npy
10318,PASTISFresh/DATA_S2/S2_10318.npy,PASTISFresh/ANNOTATIONS/TARGET_10318.npy
10320,PASTISFresh/DATA_S2/S2_10320.npy,PASTISFresh/ANNOTATIONS/TARGET_10320.npy
10321,PASTISFresh/DATA_S2/S2_10321.npy,PASTISFresh/ANNOTATIONS/TARGET_10321.npy
10323,PASTISFresh/DATA_S2/S2_10323.npy,PASTISFresh/ANNOTATIONS/TARGET_10323.npy
10326,PASTISFresh/DATA_S2/S2_10326.npy,PASTISFresh/ANNOTATIONS/TARGET_10326.npy
10327,PASTISFresh/DATA_S2/S2_10327.npy,PASTISFresh/ANNOTATIONS/TARGET_10327.npy
10328,PASTISFresh/DATA_S2/S2_10328.npy,PASTISFresh/ANNOTATIONS/TARGET_10328.npy
10329,PASTISFresh/DATA_S2/S2_10329.npy,PASTISFresh/ANNOTATIONS/TARGET_10329.npy
10330,PASTISFresh/DATA_S2/S2_10330.npy,PASTISFresh/ANNOTATIONS/TARGET_10330.npy
10331,PASTISFresh/DATA_S2/S2_10331.npy,PASTISFresh/ANNOTATIONS/TARGET_10331.npy
10332,PASTISFresh/DATA_S2/S2_10332.npy,PASTISFresh/ANNOTATIONS/TARGET_10332.npy
10333,PASTISFresh/DATA_S2/S2_10333.npy,PASTISFresh/ANNOTATIONS/TARGET_10333.npy
10334,PASTISFresh/DATA_S2/S2_10334.npy,PASTISFresh/ANNOTATIONS/TARGET_10334.npy
10335,PASTISFresh/DATA_S2/S2_10335.npy,PASTISFresh/ANNOTATIONS/TARGET_10335.npy
10336,PASTISFresh/DATA_S2/S2_10336.npy,PASTISFresh/ANNOTATIONS/TARGET_10336.npy
10338,PASTISFresh/DATA_S2/S2_10338.npy,PASTISFresh/ANNOTATIONS/TARGET_10338.npy
10342,PASTISFresh/DATA_S2/S2_10342.npy,PASTISFresh/ANNOTATIONS/TARGET_10342.npy
10344,PASTISFresh/DATA_S2/S2_10344.npy,PASTISFresh/ANNOTATIONS/TARGET_10344.npy
10347,PASTISFresh/DATA_S2/S2_10347.npy,PASTISFresh/ANNOTATIONS/TARGET_10347.npy
10348,PASTISFresh/DATA_S2/S2_10348.npy,PASTISFresh/ANNOTATIONS/TARGET_10348.npy
10349,PASTISFresh/DATA_S2/S2_10349.npy,PASTISFresh/ANNOTATIONS/TARGET_10349.npy
10351,PASTISFresh/DATA_S2/S2_10351.npy,PASTISFresh/ANNOTATIONS/TARGET_10351.npy
10352,PASTISFresh/DATA_S2/S2_10352.npy,PASTISFresh/ANNOTATIONS/TARGET_10352.npy
10353,PASTISFresh/DATA_S2/S2_10353.npy,PASTISFresh/ANNOTATIONS/TARGET_10353.npy
10354,PASTISFresh/DATA_S2/S2_10354.npy,PASTISFresh/ANNOTATIONS/TARGET_10354.npy
10357,PASTISFresh/DATA_S2/S2_10357.npy,PASTISFresh/ANNOTATIONS/TARGET_10357.npy
10358,PASTISFresh/DATA_S2/S2_10358.npy,PASTISFresh/ANNOTATIONS/TARGET_10358.npy
10359,PASTISFresh/DATA_S2/S2_10359.npy,PASTISFresh/ANNOTATIONS/TARGET_10359.npy
10360,PASTISFresh/DATA_S2/S2_10360.npy,PASTISFresh/ANNOTATIONS/TARGET_10360.npy
10361,PASTISFresh/DATA_S2/S2_10361.npy,PASTISFresh/ANNOTATIONS/TARGET_10361.npy
10364,PASTISFresh/DATA_S2/S2_10364.npy,PASTISFresh/ANNOTATIONS/TARGET_10364.npy
10366,PASTISFresh/DATA_S2/S2_10366.npy,PASTISFresh/ANNOTATIONS/TARGET_10366.npy
10369,PASTISFresh/DATA_S2/S2_10369.npy,PASTISFresh/ANNOTATIONS/TARGET_10369.npy
10370,PASTISFresh/DATA_S2/S2_10370.npy,PASTISFresh/ANNOTATIONS/TARGET_10370.npy
10371,PASTISFresh/DATA_S2/S2_10371.npy,PASTISFresh/ANNOTATIONS/TARGET_10371.npy
10373,PASTISFresh/DATA_S2/S2_10373.npy,PASTISFresh/ANNOTATIONS/TARGET_10373.npy
10374,PASTISFresh/DATA_S2/S2_10374.npy,PASTISFresh/ANNOTATIONS/TARGET_10374.npy
10375,PASTISFresh/DATA_S2/S2_10375.npy,PASTISFresh/ANNOTATIONS/TARGET_10375.npy
10378,PASTISFresh/DATA_S2/S2_10378.npy,PASTISFresh/ANNOTATIONS/TARGET_10378.npy
10379,PASTISFresh/DATA_S2/S2_10379.npy,PASTISFresh/ANNOTATIONS/TARGET_10379.npy
10382,PASTISFresh/DATA_S2/S2_10382.npy,PASTISFresh/ANNOTATIONS/TARGET_10382.npy
10383,PASTISFresh/DATA_S2/S2_10383.npy,PASTISFresh/ANNOTATIONS/TARGET_10383.npy
10384,PASTISFresh/DATA_S2/S2_10384.npy,PASTISFresh/ANNOTATIONS/TARGET_10384.npy
10385,PASTISFresh/DATA_S2/S2_10385.npy,PASTISFresh/ANNOTATIONS/TARGET_10385.npy
10386,PASTISFresh/DATA_S2/S2_10386.npy,PASTISFresh/ANNOTATIONS/TARGET_10386.npy
10392,PASTISFresh/DATA_S2/S2_10392.npy,PASTISFresh/ANNOTATIONS/TARGET_10392.npy
10394,PASTISFresh/DATA_S2/S2_10394.npy,PASTISFresh/ANNOTATIONS/TARGET_10394.npy
10397,PASTISFresh/DATA_S2/S2_10397.npy,PASTISFresh/ANNOTATIONS/TARGET_10397.npy
10398,PASTISFresh/DATA_S2/S2_10398.npy,PASTISFresh/ANNOTATIONS/TARGET_10398.npy
10399,PASTISFresh/DATA_S2/S2_10399.npy,PASTISFresh/ANNOTATIONS/TARGET_10399.npy
10401,PASTISFresh/DATA_S2/S2_10401.npy,PASTISFresh/ANNOTATIONS/TARGET_10401.npy
10408,PASTISFresh/DATA_S2/S2_10408.npy,PASTISFresh/ANNOTATIONS/TARGET_10408.npy
10409,PASTISFresh/DATA_S2/S2_10409.npy,PASTISFresh/ANNOTATIONS/TARGET_10409.npy
10411,PASTISFresh/DATA_S2/S2_10411.npy,PASTISFresh/ANNOTATIONS/TARGET_10411.npy
10412,PASTISFresh/DATA_S2/S2_10412.npy,PASTISFresh/ANNOTATIONS/TARGET_10412.npy
10413,PASTISFresh/DATA_S2/S2_10413.npy,PASTISFresh/ANNOTATIONS/TARGET_10413.npy
10415,PASTISFresh/DATA_S2/S2_10415.npy,PASTISFresh/ANNOTATIONS/TARGET_10415.npy
10416,PASTISFresh/DATA_S2/S2_10416.npy,PASTISFresh/ANNOTATIONS/TARGET_10416.npy
10418,PASTISFresh/DATA_S2/S2_10418.npy,PASTISFresh/ANNOTATIONS/TARGET_10418.npy
10419,PASTISFresh/DATA_S2/S2_10419.npy,PASTISFresh/ANNOTATIONS/TARGET_10419.npy
10420,PASTISFresh/DATA_S2/S2_10420.npy,PASTISFresh/ANNOTATIONS/TARGET_10420.npy
10422,PASTISFresh/DATA_S2/S2_10422.npy,PASTISFresh/ANNOTATIONS/TARGET_10422.npy
10424,PASTISFresh/DATA_S2/S2_10424.npy,PASTISFresh/ANNOTATIONS/TARGET_10424.npy
10425,PASTISFresh/DATA_S2/S2_10425.npy,PASTISFresh/ANNOTATIONS/TARGET_10425.npy
10426,PASTISFresh/DATA_S2/S2_10426.npy,PASTISFresh/ANNOTATIONS/TARGET_10426.npy
10430,PASTISFresh/DATA_S2/S2_10430.npy,PASTISFresh/ANNOTATIONS/TARGET_10430.npy
10431,PASTISFresh/DATA_S2/S2_10431.npy,PASTISFresh/ANNOTATIONS/TARGET_10431.npy
10433,PASTISFresh/DATA_S2/S2_10433.npy,PASTISFresh/ANNOTATIONS/TARGET_10433.npy
10435,PASTISFresh/DATA_S2/S2_10435.npy,PASTISFresh/ANNOTATIONS/TARGET_10435.npy
10440,PASTISFresh/DATA_S2/S2_10440.npy,PASTISFresh/ANNOTATIONS/TARGET_10440.npy
10442,PASTISFresh/DATA_S2/S2_10442.npy,PASTISFresh/ANNOTATIONS/TARGET_10442.npy
10444,PASTISFresh/DATA_S2/S2_10444.npy,PASTISFresh/ANNOTATIONS/TARGET_10444.npy
10450,PASTISFresh/DATA_S2/S2_10450.npy,PASTISFresh/ANNOTATIONS/TARGET_10450.npy
10451,PASTISFresh/DATA_S2/S2_10451.npy,PASTISFresh/ANNOTATIONS/TARGET_10451.npy
10454,PASTISFresh/DATA_S2/S2_10454.npy,PASTISFresh/ANNOTATIONS/TARGET_10454.npy
10455,PASTISFresh/DATA_S2/S2_10455.npy,PASTISFresh/ANNOTATIONS/TARGET_10455.npy
10456,PASTISFresh/DATA_S2/S2_10456.npy,PASTISFresh/ANNOTATIONS/TARGET_10456.npy
10457,PASTISFresh/DATA_S2/S2_10457.npy,PASTISFresh/ANNOTATIONS/TARGET_10457.npy
10458,PASTISFresh/DATA_S2/S2_10458.npy,PASTISFresh/ANNOTATIONS/TARGET_10458.npy
10461,PASTISFresh/DATA_S2/S2_10461.npy,PASTISFresh/ANNOTATIONS/TARGET_10461.npy
10463,PASTISFresh/DATA_S2/S2_10463.npy,PASTISFresh/ANNOTATIONS/TARGET_10463.npy
10466,PASTISFresh/DATA_S2/S2_10466.npy,PASTISFresh/ANNOTATIONS/TARGET_10466.npy
